scenario,combination_id,world_id,matches,synthetic_win_probability,draw_probability,real_win_probability,mean_synthetic_goals,mean_real_goals,mean_goal_difference,mean_synthetic_xg,mean_real_xg,mean_xg_difference,mean_synthetic_possession,win_probability_margin
sensitivity_ability_high,real_xi_set_06,1,50,0.28,0.2,0.52,1.3,1.82,-0.52,1.295690162030394,1.970981863391892,-0.675291701361498,0.4821276465185587,-0.24
sensitivity_ability_high,real_xi_set_06,2,50,0.34,0.16,0.5,1.56,2.26,-0.7,1.3876731076045712,2.243744537065876,-0.8560714294613051,0.4790529395198999,-0.15999999999999998
sensitivity_ability_high,real_xi_set_06,3,50,0.32,0.26,0.42,1.08,1.4,-0.32,1.063820307286462,1.6789584767430281,-0.615138169456566,0.4774706063879786,-0.09999999999999998
sensitivity_ability_high,real_xi_set_06,4,50,0.24,0.22,0.54,0.94,1.56,-0.62,1.1151603443539206,1.8251360897352524,-0.7099757453813315,0.4758180572429246,-0.30000000000000004
sensitivity_ability_high,real_xi_set_06,5,50,0.38,0.18,0.44,1.18,1.42,-0.24,1.1132306678363968,1.8706605841281343,-0.7574299162917374,0.48388839729849054,-0.06
sensitivity_ability_high,real_xi_set_06,6,50,0.26,0.16,0.58,1.26,1.8,-0.54,1.2323970834848783,2.050805416788295,-0.8184083333034167,0.4793984361687439,-0.31999999999999995
sensitivity_ability_high,real_xi_set_06,7,50,0.24,0.3,0.46,1.02,1.8,-0.78,1.0645045991804822,1.6595328973258885,-0.5950282981454063,0.47998459671474586,-0.22000000000000003
sensitivity_ability_high,real_xi_set_06,8,50,0.18,0.24,0.58,1.36,2.04,-0.68,1.1884605786632136,1.8731869370038157,-0.684726358340602,0.4819848050326218,-0.39999999999999997
sensitivity_ability_high,real_xi_set_06,9,50,0.22,0.2,0.58,0.94,1.6,-0.66,1.062906095973973,1.696919965805898,-0.6340138698319251,0.4768383571726856,-0.36
sensitivity_ability_high,real_xi_set_06,10,50,0.14,0.36,0.5,0.94,1.66,-0.72,1.1433344727564616,1.8471215893278135,-0.703787116571352,0.4772015242589999,-0.36
sensitivity_ability_high,real_xi_set_06,11,50,0.2,0.38,0.42,1.4,1.8,-0.4,1.1978990023736535,1.8103486169240892,-0.6124496145504356,0.477139646838431,-0.21999999999999997
sensitivity_ability_high,real_xi_set_06,12,50,0.32,0.16,0.52,1.68,2.26,-0.58,1.2528232793546694,2.0386856457668747,-0.7858623664122052,0.4825684864270044,-0.2
sensitivity_ability_high,real_xi_set_06,13,50,0.24,0.2,0.56,1.12,1.9,-0.78,1.0849676710298695,1.7420525050058995,-0.6570848339760302,0.47491400453986493,-0.32000000000000006
sensitivity_ability_high,real_xi_set_06,14,50,0.14,0.34,0.52,0.8,1.38,-0.58,1.0810653553274359,1.7392685280235165,-0.6582031726960809,0.47683172872761986,-0.38
sensitivity_ability_high,real_xi_set_06,15,50,0.2,0.28,0.52,1.2,2.0,-0.8,1.0412310959151243,1.6526344247256635,-0.6114033288105389,0.47495483982079656,-0.32
sensitivity_ability_high,real_xi_set_06,16,50,0.3,0.16,0.54,1.16,1.72,-0.56,1.216175889229944,1.9181478065737139,-0.7019719173437698,0.472744488333989,-0.24000000000000005
sensitivity_ability_high,real_xi_set_06,17,50,0.22,0.24,0.54,1.32,2.2,-0.88,1.2643230577343327,2.0045508870995787,-0.7402278293652462,0.46938549527429907,-0.32000000000000006
sensitivity_ability_high,real_xi_set_06,18,50,0.18,0.26,0.56,0.84,1.68,-0.84,1.1953052515011828,1.8847515091645715,-0.6894462576633887,0.47781725961705257,-0.38000000000000006
sensitivity_ability_high,real_xi_set_06,19,50,0.2,0.24,0.56,0.92,1.66,-0.74,1.0981712446026133,1.8824308220926584,-0.7842595774900454,0.47095264710103746,-0.36000000000000004
sensitivity_ability_high,real_xi_set_07,0,50,0.22,0.2,0.58,1.16,1.94,-0.78,1.0931361380393203,1.9081004671926547,-0.8149643291533343,0.48265251794474806,-0.36
sensitivity_ability_high,real_xi_set_07,1,50,0.26,0.22,0.52,1.26,1.74,-0.48,1.247035905141914,1.8742297317361465,-0.6271938265942326,0.49133965531046014,-0.26
sensitivity_ability_high,real_xi_set_07,2,50,0.32,0.12,0.56,1.44,2.18,-0.74,1.3164814310811546,2.2022193323995185,-0.8857379013183639,0.4834177667810505,-0.24000000000000005
sensitivity_ability_high,real_xi_set_07,3,50,0.3,0.26,0.44,1.06,1.42,-0.36,1.0227571766274561,1.6655464414663967,-0.6427892648389405,0.4840138667153562,-0.14
sensitivity_ability_high,real_xi_set_07,4,50,0.2,0.26,0.54,0.9,1.56,-0.66,1.0750191483539389,1.7866189527199785,-0.7115998043660398,0.4799740531935822,-0.34
sensitivity_ability_high,real_xi_set_07,5,50,0.32,0.22,0.46,1.08,1.42,-0.34,0.9962600474404809,1.7921070129798784,-0.7958469655393975,0.48878725357339114,-0.14
sensitivity_ability_high,real_xi_set_07,6,50,0.3,0.14,0.56,1.32,1.82,-0.5,1.1855057991565316,1.9856562721450575,-0.8001504729885258,0.4860746831242711,-0.26000000000000006
sensitivity_ability_high,real_xi_set_07,7,50,0.18,0.26,0.56,0.86,1.76,-0.9,0.9785663405880538,1.6631395167488352,-0.6845731761607814,0.48109870458596793,-0.38000000000000006
sensitivity_ability_high,real_xi_set_07,8,50,0.14,0.3,0.56,1.3,1.92,-0.62,1.148554166647134,1.8063465007088817,-0.6577923340617479,0.487569724889546,-0.42000000000000004
sensitivity_ability_high,real_xi_set_07,9,50,0.24,0.26,0.5,0.92,1.48,-0.56,0.9871920128573117,1.626504888376161,-0.6393128755188493,0.4833031937659644,-0.26
sensitivity_ability_high,real_xi_set_07,10,50,0.14,0.36,0.5,0.84,1.62,-0.78,1.1233416070055213,1.7485846672217555,-0.6252430602162344,0.48167155879541595,-0.36
sensitivity_ability_high,real_xi_set_07,11,50,0.12,0.38,0.5,1.26,2.0,-0.74,1.1210354019351743,1.8686487288918086,-0.7476133269566341,0.48075328672707196,-0.38
sensitivity_ability_high,real_xi_set_07,12,50,0.28,0.18,0.54,1.54,2.12,-0.58,1.2201650613892072,1.9255192770125737,-0.7053542156233665,0.49338073866611654,-0.26
sensitivity_ability_high,real_xi_set_07,13,50,0.3,0.14,0.56,1.1,1.74,-0.64,1.0050839050909783,1.6661689609013848,-0.6610850558104064,0.4779601774781898,-0.26000000000000006
sensitivity_ability_high,real_xi_set_07,14,50,0.16,0.32,0.52,0.82,1.34,-0.52,1.0011375913225655,1.712976663084439,-0.7118390717618732,0.4738115996119366,-0.36
sensitivity_ability_high,real_xi_set_07,15,50,0.24,0.26,0.5,1.18,1.86,-0.68,0.9774008962729025,1.5952746107103453,-0.6178737144374428,0.48059956147595145,-0.26
sensitivity_ability_high,real_xi_set_07,16,50,0.3,0.14,0.56,1.08,1.64,-0.56,1.1637500836916517,1.8579508741843664,-0.6942007904927148,0.4746886873078061,-0.26000000000000006
sensitivity_ability_high,real_xi_set_07,17,50,0.22,0.24,0.54,1.22,2.06,-0.84,1.1995800689334961,1.9413827514695574,-0.7418026825360616,0.4755877072471096,-0.32000000000000006
sensitivity_ability_high,real_xi_set_07,18,50,0.22,0.2,0.58,0.78,1.66,-0.88,1.1137538461846896,1.8490881146209526,-0.7353342684362629,0.4782859648262533,-0.36
sensitivity_ability_high,real_xi_set_07,19,50,0.24,0.26,0.5,0.92,1.48,-0.56,1.0284656163563113,1.7814515967604874,-0.752985980404176,0.4751192718099262,-0.26
sensitivity_ability_high,real_xi_set_08,0,50,0.2,0.18,0.62,1.16,2.02,-0.86,1.0749463999749334,1.9696562210635438,-0.8947098210886104,0.47785760241560105,-0.42
sensitivity_ability_high,real_xi_set_08,1,50,0.26,0.22,0.52,1.24,1.8,-0.56,1.2084492920933216,1.961617994216902,-0.7531687021235804,0.4844990343512711,-0.26
sensitivity_ability_high,real_xi_set_08,2,50,0.34,0.1,0.56,1.46,2.16,-0.7,1.3150394743761091,2.2228384473942087,-0.9077989730180994,0.4803559559459065,-0.22000000000000003
sensitivity_ability_high,real_xi_set_08,3,50,0.3,0.26,0.44,1.06,1.44,-0.38,1.0082400375129954,1.7260679385376987,-0.7178279010247032,0.47789370965631073,-0.14
sensitivity_ability_high,real_xi_set_08,4,50,0.2,0.26,0.54,0.88,1.62,-0.74,1.0509146822140585,1.8609207171028876,-0.8100060348888293,0.4736570686552086,-0.34
sensitivity_ability_high,real_xi_set_08,5,50,0.32,0.24,0.44,1.1,1.46,-0.36,0.9926835961423006,1.8196755175161439,-0.8269919213738431,0.48359744632581064,-0.12
sensitivity_ability_high,real_xi_set_08,6,50,0.28,0.14,0.58,1.34,1.86,-0.52,1.1857679903214429,2.052215555663198,-0.8664475653417552,0.4808602218950087,-0.29999999999999993
sensitivity_ability_high,real_xi_set_08,7,50,0.18,0.26,0.56,0.86,1.74,-0.88,0.9893899063944549,1.7049865251624639,-0.7155966187680087,0.47548127957477765,-0.38000000000000006
sensitivity_ability_high,real_xi_set_08,8,50,0.14,0.3,0.56,1.36,1.96,-0.6,1.1429258953750474,1.8327026752685354,-0.6897767798934877,0.4833226059562521,-0.42000000000000004
sensitivity_ability_high,real_xi_set_08,9,50,0.24,0.24,0.52,0.9,1.52,-0.62,0.9808815941478874,1.6641897890044874,-0.6833081948565999,0.47953901151896844,-0.28
sensitivity_ability_high,real_xi_set_08,10,50,0.12,0.38,0.5,0.84,1.66,-0.82,1.1085670364588127,1.8033828173174324,-0.6948157808586197,0.47858837907654916,-0.38
sensitivity_ability_high,real_xi_set_08,11,50,0.1,0.42,0.48,1.24,2.0,-0.76,1.0904879195478443,1.9324870039779285,-0.8419990844300842,0.47524209135808965,-0.38
sensitivity_ability_high,real_xi_set_08,12,50,0.24,0.2,0.56,1.46,2.24,-0.78,1.1810911152594792,2.01866027545489,-0.837569160195411,0.48559084097126276,-0.32000000000000006
sensitivity_ability_high,real_xi_set_08,13,50,0.28,0.16,0.56,1.12,1.8,-0.68,1.0100575454204708,1.7006868838631386,-0.6906293384426675,0.4757946576640637,-0.28
sensitivity_ability_high,real_xi_set_08,14,50,0.16,0.3,0.54,0.82,1.36,-0.54,0.9909305960997458,1.7558990452287737,-0.7649684491290278,0.4720257093656348,-0.38
sensitivity_ability_high,real_xi_set_08,15,50,0.24,0.24,0.52,1.22,1.98,-0.76,0.9846691259880815,1.6273606569411185,-0.6426915309530369,0.4802795525100308,-0.28
sensitivity_ability_high,real_xi_set_08,16,50,0.26,0.2,0.54,1.04,1.68,-0.64,1.136097812793007,1.94451224824088,-0.808414435447873,0.46599830525360586,-0.28
sensitivity_ability_high,real_xi_set_08,17,50,0.22,0.22,0.56,1.22,2.14,-0.92,1.2015520284587715,1.9965887156294957,-0.7950366871707242,0.4690999606137671,-0.3400000000000001
sensitivity_ability_high,real_xi_set_08,18,50,0.22,0.2,0.58,0.8,1.68,-0.88,1.1106589662639574,1.8904445328045265,-0.7797855665405692,0.47522286354241977,-0.36
sensitivity_ability_high,real_xi_set_08,19,50,0.22,0.26,0.52,0.84,1.56,-0.72,1.0160263901231918,1.8222295221713223,-0.8062031320481303,0.4716937840849122,-0.30000000000000004
sensitivity_ability_low,real_xi_set_01,0,50,0.26,0.16,0.58,1.06,1.64,-0.58,1.153751873491359,1.516674991620601,-0.36292311812924216,0.4904927573149822,-0.31999999999999995
sensitivity_ability_low,real_xi_set_01,1,50,0.3,0.18,0.52,1.26,1.6,-0.34,1.287716108132859,1.7464638208819938,-0.45874771274913484,0.48416424785615403,-0.22000000000000003
sensitivity_ability_low,real_xi_set_01,2,50,0.3,0.18,0.52,1.46,2.0,-0.54,1.457409131106582,1.940933589802243,-0.483524458695661,0.4857612064166478,-0.22000000000000003
sensitivity_ability_low,real_xi_set_01,3,50,0.24,0.28,0.48,1.24,1.8,-0.56,1.2086528920510868,1.5919528444192066,-0.38329995236811953,0.48369270593365615,-0.24
sensitivity_ability_low,real_xi_set_01,4,50,0.36,0.1,0.54,1.26,1.54,-0.28,1.1954419915249141,1.6610598185549617,-0.4656178270300475,0.4845724135448539,-0.18000000000000005
sensitivity_ability_low,real_xi_set_01,5,50,0.26,0.22,0.52,1.02,1.44,-0.42,1.1985889623128556,1.5964409097061096,-0.39785194739325397,0.48715602655908297,-0.26
sensitivity_ability_low,real_xi_set_01,6,50,0.28,0.2,0.52,1.46,1.86,-0.4,1.357257387827092,1.829079657121761,-0.47182226929466914,0.4890007955656656,-0.24
sensitivity_ability_low,real_xi_set_01,7,50,0.32,0.26,0.42,1.14,1.36,-0.22,1.166416610346129,1.5481019451263769,-0.38168533478024763,0.4894444297368102,-0.09999999999999998
sensitivity_ability_low,real_xi_set_01,8,50,0.28,0.28,0.44,1.4,1.58,-0.18,1.2058949734021995,1.6505583487813593,-0.4446633753791599,0.48870088817062657,-0.15999999999999998
sensitivity_ability_low,real_xi_set_01,9,50,0.3,0.28,0.42,1.14,1.42,-0.28,1.0832662013283432,1.5282976568494422,-0.44503145552109885,0.48766555405577416,-0.12
sensitivity_ability_low,real_xi_set_01,10,50,0.36,0.28,0.36,1.54,1.78,-0.24,1.2578150622774944,1.6461214506632929,-0.3883063883857985,0.49020842157798455,0.0
sensitivity_ability_low,real_xi_set_01,11,50,0.26,0.18,0.56,1.16,1.82,-0.66,1.1916555705289718,1.8388090576855662,-0.6471534871565946,0.48794175237233633,-0.30000000000000004
sensitivity_ability_low,real_xi_set_01,12,50,0.28,0.16,0.56,1.32,1.98,-0.66,1.327087728700603,1.8405279064105597,-0.5134401777099566,0.4829987716378389,-0.28
sensitivity_ability_low,real_xi_set_01,13,50,0.32,0.24,0.44,1.1,1.36,-0.26,1.123197886310101,1.529446978148805,-0.40624909183870384,0.4872065910212532,-0.12
sensitivity_ability_low,real_xi_set_01,14,50,0.3,0.16,0.54,1.02,1.6,-0.58,1.2283692613986523,1.6116551860240242,-0.38328592462537187,0.4866957408760994,-0.24000000000000005
sensitivity_ability_low,real_xi_set_01,15,50,0.32,0.24,0.44,1.1,1.4,-0.3,1.093307232612929,1.5200949768921654,-0.42678774427923644,0.4867208697801132,-0.12
sensitivity_ability_low,real_xi_set_01,16,50,0.34,0.2,0.46,1.46,1.84,-0.38,1.1912311725392788,1.5971962633171555,-0.40596509077787657,0.48971306659627034,-0.12
sensitivity_ability_low,real_xi_set_01,17,50,0.26,0.14,0.6,1.34,2.14,-0.8,1.2502964361204818,1.7805934706154443,-0.5302970344949626,0.4806086671884334,-0.33999999999999997
sensitivity_ability_low,real_xi_set_01,18,50,0.2,0.36,0.44,1.24,1.8,-0.56,1.2785676752542054,1.776930317403658,-0.4983626421494526,0.47918298997142517,-0.24
sensitivity_ability_low,real_xi_set_01,19,50,0.28,0.18,0.54,1.14,1.92,-0.78,1.2127827842154735,1.6976651008306627,-0.4848823166151893,0.48691300285781003,-0.26
sensitivity_ability_low,real_xi_set_02,0,50,0.26,0.14,0.6,1.06,1.7,-0.64,1.1271841493857626,1.5692030503988568,-0.44201890101309416,0.48343332458774446,-0.33999999999999997
sensitivity_ability_low,real_xi_set_02,1,50,0.32,0.18,0.5,1.26,1.56,-0.3,1.2788058245831977,1.7560987279931795,-0.47729290340998154,0.48211683602109867,-0.18
sensitivity_ability_low,real_xi_set_02,2,50,0.28,0.18,0.54,1.42,2.06,-0.64,1.426012916962614,1.9907217891816382,-0.564708872219024,0.4801381334564653,-0.26
sensitivity_ability_low,real_xi_set_02,3,50,0.24,0.24,0.52,1.22,1.88,-0.66,1.2029153145663924,1.6375719226085215,-0.434656608042129,0.483444958295036,-0.28
sensitivity_ability_low,real_xi_set_02,4,50,0.3,0.16,0.54,1.24,1.62,-0.38,1.1892854671721755,1.6989051873996894,-0.509619720227514,0.48355258993166883,-0.24000000000000005
sensitivity_ability_low,real_xi_set_02,5,50,0.26,0.22,0.52,1.02,1.48,-0.46,1.1902998993535654,1.6232440447081595,-0.432944145354594,0.48459573392146993,-0.26
sensitivity_ability_low,real_xi_set_02,6,50,0.28,0.18,0.54,1.48,1.96,-0.48,1.332633855354077,1.8805023718860159,-0.5478685165319387,0.481164413173132,-0.26
sensitivity_ability_low,real_xi_set_02,7,50,0.32,0.2,0.48,1.14,1.46,-0.32,1.1709295561567645,1.6049929663545217,-0.4340634101977572,0.486194808693245,-0.15999999999999998
sensitivity_ability_low,real_xi_set_02,8,50,0.28,0.28,0.44,1.38,1.64,-0.26,1.2018531384661844,1.6961247227358862,-0.49427158426970175,0.484536037329738,-0.15999999999999998
sensitivity_ability_low,real_xi_set_02,9,50,0.28,0.26,0.46,1.12,1.46,-0.34,1.0676310247322656,1.5759906770333993,-0.5083596523011338,0.4840004577397007,-0.18
sensitivity_ability_low,real_xi_set_02,10,50,0.34,0.28,0.38,1.52,1.88,-0.36,1.2380193834641766,1.6828095820498792,-0.44479019858570246,0.48703553136138766,-0.03999999999999998
sensitivity_ability_low,real_xi_set_02,11,50,0.26,0.16,0.58,1.2,1.8,-0.6,1.2017472167162635,1.8480853187346358,-0.6463381020183722,0.48592284827478616,-0.31999999999999995
sensitivity_ability_low,real_xi_set_02,12,50,0.26,0.18,0.56,1.28,2.0,-0.72,1.2952014972790697,1.8886027195129484,-0.5934012222338785,0.48142407884841654,-0.30000000000000004
sensitivity_ability_low,real_xi_set_02,13,50,0.32,0.24,0.44,1.1,1.38,-0.28,1.1005823283204745,1.5555583401224233,-0.4549760118019489,0.4829126293554444,-0.12
sensitivity_ability_low,real_xi_set_02,14,50,0.3,0.16,0.54,1.02,1.6,-0.58,1.2336747169894289,1.6674255951712547,-0.43375087818182595,0.48376643093523214,-0.24000000000000005
sensitivity_ability_low,real_xi_set_02,15,50,0.3,0.24,0.46,1.08,1.5,-0.42,1.0888776375647873,1.578996078619172,-0.49011844105438457,0.4831489618878168,-0.16000000000000003
sensitivity_ability_low,real_xi_set_02,16,50,0.32,0.16,0.52,1.4,1.9,-0.5,1.1894614609798475,1.657199897913057,-0.4677384369332097,0.4850723083371291,-0.2
sensitivity_ability_low,real_xi_set_02,17,50,0.26,0.12,0.62,1.34,2.2,-0.86,1.232852907361964,1.8338964119968204,-0.6010435046348562,0.47640684955328483,-0.36
sensitivity_ability_low,real_xi_set_02,18,50,0.16,0.38,0.46,1.22,1.88,-0.66,1.2597803863096089,1.8547753433065584,-0.5949949569969494,0.4757928646789457,-0.30000000000000004
sensitivity_ability_low,real_xi_set_02,19,50,0.28,0.18,0.54,1.14,1.98,-0.84,1.198313190101793,1.7405695949650934,-0.5422564048633003,0.4847373600718867,-0.26
sensitivity_ability_low,real_xi_set_03,0,50,0.22,0.2,0.58,1.08,1.78,-0.7,1.1162075335448385,1.5761405990828903,-0.4599330655380516,0.48477878174810274,-0.36
sensitivity_ability_low,real_xi_set_03,1,50,0.26,0.2,0.54,1.14,1.68,-0.54,1.212197762003189,1.7619034856894302,-0.5497057236862412,0.48607135506857124,-0.28
sensitivity_ability_low,real_xi_set_03,2,50,0.26,0.16,0.58,1.4,2.12,-0.72,1.348225385449248,1.9791166346263618,-0.6308912491771136,0.485741057541855,-0.31999999999999995
sensitivity_ability_low,real_xi_set_03,3,50,0.22,0.28,0.5,1.18,1.84,-0.66,1.1891009488032513,1.636037629762538,-0.44693668095928685,0.4843614930521628,-0.28
sensitivity_ability_low,real_xi_set_03,4,50,0.36,0.1,0.54,1.32,1.54,-0.22,1.1547195226111266,1.7062312208180535,-0.5515116982069269,0.4871000244165807,-0.18000000000000005
sensitivity_ability_low,real_xi_set_03,5,50,0.26,0.24,0.5,0.96,1.48,-0.52,1.1065381664458538,1.6013960190527923,-0.49485785260693854,0.4839383036490104,-0.24
sensitivity_ability_low,real_xi_set_03,6,50,0.28,0.16,0.56,1.32,1.92,-0.6,1.2336908804896285,1.8511244236082256,-0.6174335431185973,0.4877141415903945,-0.28
sensitivity_ability_low,real_xi_set_03,7,50,0.36,0.16,0.48,1.12,1.46,-0.34,1.107077269708777,1.5711987926961688,-0.46412152298739207,0.4874846792610246,-0.12
sensitivity_ability_low,real_xi_set_03,8,50,0.28,0.32,0.4,1.32,1.56,-0.24,1.1334732112047878,1.6549462880691306,-0.5214730768643426,0.4865306030350978,-0.12
sensitivity_ability_low,real_xi_set_03,9,50,0.26,0.26,0.48,0.94,1.32,-0.38,1.0150003321132541,1.5288890181624768,-0.5138886860492228,0.4871797188644571,-0.21999999999999997
sensitivity_ability_low,real_xi_set_03,10,50,0.36,0.22,0.42,1.52,1.88,-0.36,1.2017153732132488,1.6520599785931276,-0.4503446053798788,0.4872038461010849,-0.06
sensitivity_ability_low,real_xi_set_03,11,50,0.22,0.16,0.62,1.04,1.8,-0.76,1.1353906878217073,1.7951341383516648,-0.6597434505299575,0.4901196078715238,-0.4
sensitivity_ability_low,real_xi_set_03,12,50,0.16,0.26,0.58,1.14,2.04,-0.9,1.2593464937833494,1.8850986172340756,-0.6257521234507263,0.48277962728816726,-0.41999999999999993
sensitivity_ability_low,real_xi_set_03,13,50,0.26,0.28,0.46,0.96,1.36,-0.4,1.0425338870242729,1.563371406423115,-0.5208375193988424,0.4832120877621282,-0.2
sensitivity_ability_low,real_xi_set_03,14,50,0.26,0.14,0.6,0.94,1.64,-0.7,1.1634641571939561,1.6318151250060766,-0.4683509678121203,0.48686519847105786,-0.33999999999999997
sensitivity_ability_low,real_xi_set_03,15,50,0.24,0.26,0.5,0.96,1.46,-0.5,1.038305075127285,1.5421616638523608,-0.5038565887250757,0.48663546586409173,-0.26
sensitivity_ability_low,real_xi_set_03,16,50,0.34,0.2,0.46,1.34,1.76,-0.42,1.1349649639185033,1.636840790747998,-0.5018758268294946,0.48237153172225405,-0.12
sensitivity_ability_low,real_xi_set_03,17,50,0.2,0.16,0.64,1.18,2.18,-1.0,1.144987025837421,1.7885932911142317,-0.6436062652768105,0.47914369715776106,-0.44
sensitivity_ability_low,real_xi_set_03,18,50,0.16,0.38,0.46,1.14,1.78,-0.64,1.2254729349281053,1.8175808294485174,-0.592107894520412,0.480270422361573,-0.30000000000000004
sensitivity_ability_low,real_xi_set_03,19,50,0.28,0.2,0.52,1.12,1.8,-0.68,1.1689978529177811,1.6753864184384668,-0.5063885655206858,0.4864837219695377,-0.24
sensitivity_ability_low,real_xi_set_04,0,50,0.22,0.2,0.58,1.08,1.78,-0.7,1.1022308749964405,1.6176915308628401,-0.5154606558663996,0.4807536581519852,-0.36
sensitivity_ability_low,real_xi_set_04,1,50,0.28,0.18,0.54,1.18,1.6,-0.42,1.2012906379250439,1.7908722214908577,-0.5895815835658135,0.48094019724449355,-0.26
sensitivity_ability_low,real_xi_set_04,2,50,0.24,0.18,0.58,1.38,2.14,-0.76,1.3150153008156322,2.0330048502915856,-0.7179895494759532,0.481080569866392,-0.33999999999999997
sensitivity_ability_low,real_xi_set_04,3,50,0.22,0.24,0.54,1.2,1.96,-0.76,1.174419549324258,1.6782886258168361,-0.5038690764925782,0.48253293943799563,-0.32000000000000006
sensitivity_ability_low,real_xi_set_04,4,50,0.32,0.18,0.5,1.28,1.54,-0.26,1.1560685310234045,1.7182636605646122,-0.5621951295412075,0.4847634237659881,-0.18
