player_id,player_name,team,primary_position,player_fixture_pairs,detailed_fixture_pairs,detailed_minutes,known_startXI_pairs,missing_startXI_detail_pairs,fixture_endpoint_coverage_annual_current,fixture_endpoint_coverage_pre_world_cup,coverage_pass_80pct_annual_current,coverage_pass_80pct_pre_world_cup,known_minute_coverage_lower_bound_annual_current,known_minute_coverage_lower_bound_pre_world_cup,known_missing_startXI_fixtures_annual_current,known_missing_startXI_fixtures_pre_world_cup,exact_detailed_minutes_annual_current,exact_detailed_minutes_pre_world_cup
13634,,,,1,0,0.0,0,0,,,,,,,,,,
13638,,,,1,1,76.0,1,0,,,,,,,,,,
13642,,,,3,3,202.0,2,0,,,,,,,,,,
13682,,,,1,1,55.0,1,0,,,,,,,,,,
13685,,,,1,1,90.0,0,0,,,,,,,,,,
13696,,,,1,0,0.0,0,0,,,,,,,,,,
13708,J. Arias,Colombia,CM,67,66,4156.0,49,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3503.0,3775.0
13709,,,,2,2,111.0,2,0,,,,,,,,,,
13729,,,,1,1,90.0,1,0,,,,,,,,,,
13736,D. Munoz,Colombia,RB,53,53,4465.0,51,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4369.0,4066.0
13756,,,,2,2,107.0,1,0,,,,,,,,,,
13769,,,,1,1,14.0,0,0,,,,,,,,,,
13771,,,,1,1,33.0,0,0,,,,,,,,,,
13779,,,,1,1,90.0,1,0,,,,,,,,,,
13783,,,,1,1,45.0,1,0,,,,,,,,,,
13787,,,,3,3,155.0,1,0,,,,,,,,,,
13790,,,,1,0,0.0,1,1,,,,,,,,,,
13803,,,,1,1,95.0,0,0,,,,,,,,,,
13824,,,,2,1,98.0,2,1,,,,,,,,,,
13948,,,,1,1,70.0,1,0,,,,,,,,,,
14062,,,,1,1,45.0,0,0,,,,,,,,,,
14114,,,,1,1,90.0,1,0,,,,,,,,,,
14227,,,,1,0,0.0,0,0,,,,,,,,,,
14268,I. Pandur,Croatia,GK,56,48,4320.0,48,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4320.0,4320.0
14273,,,,1,1,90.0,1,0,,,,,,,,,,
14281,,,,1,1,85.0,0,0,,,,,,,,,,
14296,,,,2,1,52.0,2,1,,,,,,,,,,
14298,,,,1,1,90.0,1,0,,,,,,,,,,
14301,S. Radeljic,Bosnia & Herzegovina,RB,40,34,2804.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2804.0,2624.0
14320,,,,1,1,58.0,1,0,,,,,,,,,,
14326,,,,1,0,0.0,0,0,,,,,,,,,,
14327,,,,1,1,20.0,0,0,,,,,,,,,,
14340,,,,1,0,0.0,0,0,,,,,,,,,,
14343,,,,1,1,101.0,1,0,,,,,,,,,,
14356,,,,1,1,90.0,1,0,,,,,,,,,,
14379,C. Ndiaye,Senegal,RW,47,39,2196.0,25,1,1.0,1.0,True,True,0.9606299212598424,0.9606299212598424,1.0,1.0,2196.0,2196.0
14387,,,,1,1,90.0,1,0,,,,,,,,,,
14395,K. Jakic,Croatia,CM,34,28,1841.0,20,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1841.0,1841.0
14406,,,,1,0,0.0,0,0,,,,,,,,,,
14410,,,,1,1,19.0,0,0,,,,,,,,,,
14445,,,,1,1,90.0,1,0,,,,,,,,,,
14481,,,,1,1,90.0,1,0,,,,,,,,,,
14532,,,,1,1,90.0,1,0,,,,,,,,,,
14592,,,,1,1,90.0,1,0,,,,,,,,,,
14621,,,,1,0,0.0,0,0,,,,,,,,,,
14677,,,,3,3,169.0,2,0,,,,,,,,,,
14701,J. Sutalo,Croatia,RB,39,35,2653.0,28,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2653.0,2293.0
14704,,,,1,1,90.0,1,0,,,,,,,,,,
14705,,,,1,0,0.0,0,0,,,,,,,,,,
15281,,,,1,0,0.0,1,1,,,,,,,,,,
15286,M. Tamari,Jordan,CM,39,39,2706.0,30,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2706.0,2489.0
15301,,,,1,1,22.0,0,0,,,,,,,,,,
15302,,,,1,1,11.0,0,0,,,,,,,,,,
15304,Vozinha,Cape Verde Islands,GK,6,5,480.0,5,0,0.15,0.0555555555555555,False,False,1.0,1.0,0.0,0.0,480.0,90.0
15305,,,,1,0,0.0,0,0,,,,,,,,,,
15315,,,,1,0,0.0,0,0,,,,,,,,,,
15330,,,,1,0,0.0,0,0,,,,,,,,,,
15334,,,,1,0,0.0,1,1,,,,,,,,,,
15444,,,,1,0,0.0,1,1,,,,,,,,,,
15573,,,,1,1,120.0,1,0,,,,,,,,,,
15591,,,,1,1,80.0,1,0,,,,,,,,,,
15605,,,,1,0,0.0,0,0,,,,,,,,,,
15622,,,,1,1,90.0,1,0,,,,,,,,,,
15632,,,,2,2,180.0,2,0,,,,,,,,,,
15650,,,,1,1,61.0,1,0,,,,,,,,,,
15656,,,,1,1,90.0,1,0,,,,,,,,,,
15673,,,,1,1,90.0,1,0,,,,,,,,,,
15681,,,,1,1,90.0,1,0,,,,,,,,,,
15698,,,,1,1,62.0,1,0,,,,,,,,,,
15704,,,,2,2,140.0,2,0,,,,,,,,,,
15712,,,,2,2,61.0,0,0,,,,,,,,,,
15731,,,,1,1,79.0,1,0,,,,,,,,,,
15755,,,,1,1,22.0,0,0,,,,,,,,,,
15769,F. Putros,Iraq,RB,6,2,125.0,3,2,0.5,0.3846153846153846,False,False,0.4098360655737705,0.1627906976744186,2.0,2.0,125.0,35.0
15776,,,,1,1,11.0,0,0,,,,,,,,,,
15783,,,,1,1,91.0,1,0,,,,,,,,,,
15788,,,,1,1,48.0,0,0,,,,,,,,,,
15811,,,,1,0,0.0,0,0,,,,,,,,,,
15812,,,,2,1,90.0,2,1,,,,,,,,,,
15823,,,,1,1,75.0,1,0,,,,,,,,,,
15858,,,,1,1,96.0,1,0,,,,,,,,,,
15870,,,,1,1,90.0,1,0,,,,,,,,,,
15874,,,,1,0,0.0,0,0,,,,,,,,,,
15876,,,,1,1,90.0,1,0,,,,,,,,,,
15881,,,,1,1,87.0,1,0,,,,,,,,,,
15884,,,,1,1,22.0,0,0,,,,,,,,,,
15909,,,,1,1,70.0,1,0,,,,,,,,,,
15911,,,,1,1,79.0,1,0,,,,,,,,,,
15912,,,,1,1,90.0,1,0,,,,,,,,,,
15922,,,,2,1,90.0,1,0,,,,,,,,,,
15934,,,,1,1,120.0,1,0,,,,,,,,,,
15935,,,,1,1,15.0,0,0,,,,,,,,,,
15950,,,,1,1,90.0,1,0,,,,,,,,,,
15952,,,,1,1,93.0,1,0,,,,,,,,,,
15963,,,,1,1,90.0,1,0,,,,,,,,,,
16062,,,,1,1,16.0,0,0,,,,,,,,,,
16063,,,,1,1,90.0,1,0,,,,,,,,,,
16176,,,,1,1,61.0,1,0,,,,,,,,,,
16182,,,,1,1,90.0,1,0,,,,,,,,,,
16194,,,,1,1,74.0,1,0,,,,,,,,,,
16232,,,,1,1,72.0,1,0,,,,,,,,,,
16265,,,,1,1,45.0,1,0,,,,,,,,,,
16352,,,,1,0,0.0,1,1,,,,,,,,,,
16353,,,,2,1,90.0,1,0,,,,,,,,,,
16359,,,,2,1,90.0,2,1,,,,,,,,,,
16360,A. Franco,Ecuador,RB,63,62,5252.0,59,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4997.0,4998.0
16363,,,,1,0,0.0,1,1,,,,,,,,,,
16365,,,,1,0,0.0,1,1,,,,,,,,,,
16367,W. Pacho,Ecuador,LCB,64,56,4928.0,54,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4396.0,4568.0
16369,G. Plata,Ecuador,RW,68,62,3657.0,41,0,1.0,0.975,True,True,1.0,1.0,0.0,0.0,3298.0,3297.0
16372,,,,1,0,0.0,1,1,,,,,,,,,,
16387,,,,1,0,0.0,1,1,,,,,,,,,,
16389,,,,2,0,0.0,0,0,,,,,,,,,,
16393,,,,1,1,67.0,0,0,,,,,,,,,,
16405,,,,2,2,159.0,2,0,,,,,,,,,,
16408,,,,1,0,0.0,0,0,,,,,,,,,,
16413,,,,1,0,0.0,1,1,,,,,,,,,,
16418,,,,1,1,90.0,1,0,,,,,,,,,,
16420,,,,1,1,90.0,1,0,,,,,,,,,,
16432,,,,2,1,54.0,2,1,,,,,,,,,,
16438,,,,1,1,90.0,1,0,,,,,,,,,,
16460,,,,1,1,90.0,1,0,,,,,,,,,,
16465,,,,2,1,90.0,1,0,,,,,,,,,,
16470,J. Alcivar,Ecuador,AM,58,45,3051.0,38,1,1.0,1.0,True,True,0.9670932358318098,1.0,1.0,0.0,2645.0,3006.0
16479,,,,2,1,90.0,2,1,,,,,,,,,,
16480,,,,1,0,0.0,1,1,,,,,,,,,,
16482,R. Aguirre,Uruguay,RW,49,45,2820.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2656.0,2765.0
16515,,,,2,1,45.0,1,0,,,,,,,,,,
16524,,,,2,1,23.0,0,0,,,,,,,,,,
16525,,,,2,2,135.0,2,0,,,,,,,,,,
16528,,,,1,0,0.0,0,0,,,,,,,,,,
16530,,,,2,1,79.0,1,0,,,,,,,,,,
16566,,,,2,2,102.0,1,0,,,,,,,,,,
16585,,,,1,0,0.0,1,1,,,,,,,,,,
16590,J. Caicedo,Ecuador,RW,44,31,1772.0,20,2,1.0,1.0,True,True,0.9077868852459016,0.9065905552672548,2.0,2.0,1772.0,1747.0
16609,,,,1,0,0.0,0,0,,,,,,,,,,
16628,,,,1,1,14.0,0,0,,,,,,,,,,
16637,,,,2,2,171.0,2,0,,,,,,,,,,
16642,G. Valle,Ecuador,GK,52,36,3051.0,40,4,1.0,1.0,True,True,0.912649627952119,0.9164345403899722,3.0,3.0,2821.0,2961.0
16658,,,,1,1,57.0,1,0,,,,,,,,,,
16659,,,,1,1,1.0,0,0,,,,,,,,,,
16669,,,,1,0,0.0,0,0,,,,,,,,,,
16688,,,,1,1,90.0,1,0,,,,,,,,,,
16732,,,,1,1,90.0,1,0,,,,,,,,,,
16797,M. El Shenawy,Egypt,GK,43,22,1999.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1909.0,1909.0
16804,Y. Ibrahim,Egypt,RCB,39,38,3357.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3267.0,2801.0
16805,R. Rabia,Egypt,RB,30,19,1649.0,25,8,1.0,1.0,False,False,0.7157118055555556,0.6616735537190083,8.0,8.0,1649.0,1281.0
16811,,,,1,1,25.0,0,0,,,,,,,,,,
16813,H. Fathy,Egypt,RB,28,21,1683.0,25,6,1.0,1.0,False,False,0.7524799244213509,0.720682302771855,6.0,6.0,1593.0,1352.0
16821,,,,1,1,16.0,0,0,,,,,,,,,,
16831,E. M. Soliman,Egypt,GK,33,17,1406.0,16,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1406.0,1406.0
16836,,,,2,2,175.0,1,0,,,,,,,,,,
16838,,,,1,1,94.0,1,0,,,,,,,,,,
16841,M. Lasheen,Egypt,DM,44,41,3335.0,38,0,0.9629629629629628,0.9591836734693876,True,True,1.0,1.0,0.0,0.0,3335.0,2976.0
16843,,,,1,1,11.0,0,0,,,,,,,,,,
16858,,,,1,0,0.0,0,0,,,,,,,,,,
16862,,,,2,1,86.0,1,0,,,,,,,,,,
16869,,,,2,0,0.0,0,0,,,,,,,,,,
16871,Zizo,Egypt,RW,39,37,2185.0,24,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2120.0,2056.0
16874,,,,1,1,13.0,0,0,,,,,,,,,,
16883,,,,1,0,0.0,0,0,,,,,,,,,,
16885,,,,1,0,0.0,0,0,,,,,,,,,,
16933,,,,1,1,33.0,0,0,,,,,,,,,,
16937,,,,1,1,25.0,0,0,,,,,,,,,,
16951,,,,2,1,93.0,1,0,,,,,,,,,,
16970,,,,3,2,54.0,0,0,,,,,,,,,,
16982,,,,1,0,0.0,0,0,,,,,,,,,,
17001,,,,1,0,0.0,1,1,,,,,,,,,,
17014,,,,3,0,0.0,0,0,,,,,,,,,,
17037,,,,1,1,90.0,1,0,,,,,,,,,,
17038,,,,1,1,90.0,1,0,,,,,,,,,,
17047,,,,1,0,0.0,0,0,,,,,,,,,,
17066,,,,1,1,90.0,1,0,,,,,,,,,,
17129,,,,2,2,188.0,2,0,,,,,,,,,,
17135,,,,1,1,66.0,0,0,,,,,,,,,,
17143,,,,1,0,0.0,0,0,,,,,,,,,,
17145,,,,3,1,26.0,0,0,,,,,,,,,,
17166,,,,3,3,281.0,3,0,,,,,,,,,,
17223,,,,2,0,0.0,0,0,,,,,,,,,,
17224,,,,1,1,90.0,1,0,,,,,,,,,,
17269,E. Ashour,Egypt,CM,32,30,2029.0,24,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2015.0,1649.0
17327,,,,1,0,0.0,0,0,,,,,,,,,,
17335,,,,1,0,0.0,0,0,,,,,,,,,,
17336,,,,1,1,13.0,0,0,,,,,,,,,,
17365,,,,1,1,69.0,1,0,,,,,,,,,,
17373,,,,1,1,58.0,1,0,,,,,,,,,,
17421,,,,1,1,90.0,1,0,,,,,,,,,,
17465,,,,1,1,90.0,1,0,,,,,,,,,,
17487,,,,1,1,62.0,1,0,,,,,,,,,,
17579,,,,1,1,68.0,1,0,,,,,,,,,,
17597,,,,1,1,90.0,1,0,,,,,,,,,,
17606,,,,1,0,0.0,0,0,,,,,,,,,,
17623,,,,1,0,0.0,0,0,,,,,,,,,,
17670,,,,1,1,89.0,1,0,,,,,,,,,,
17693,,,,2,2,175.0,2,0,,,,,,,,,,
17714,,,,1,0,0.0,0,0,,,,,,,,,,
17728,,,,1,1,89.0,1,0,,,,,,,,,,
17739,,,,1,0,0.0,0,0,,,,,,,,,,
17753,,,,1,1,77.0,1,0,,,,,,,,,,
17778,,,,1,1,72.0,1,0,,,,,,,,,,
17789,,,,1,1,35.0,0,0,,,,,,,,,,
17835,,,,1,0,0.0,1,1,,,,,,,,,,
17934,,,,1,1,90.0,1,0,,,,,,,,,,
17977,,,,1,1,90.0,1,0,,,,,,,,,,
17980,,,,1,0,0.0,0,0,,,,,,,,,,
18102,,,,1,0,0.0,1,1,,,,,,,,,,
18110,M. Crocombe,New Zealand,GK,54,28,2525.0,29,1,1.0,1.0,True,True,0.9546313799621928,0.9494736842105264,1.0,1.0,2525.0,2255.0
18136,,,,1,1,69.0,1,0,,,,,,,,,,
18205,,,,1,0,0.0,1,1,,,,,,,,,,
18369,,,,1,0,0.0,0,0,,,,,,,,,,
18397,,,,1,1,90.0,1,0,,,,,,,,,,
18404,,,,1,1,46.0,0,0,,,,,,,,,,
18508,,,,1,1,22.0,0,0,,,,,,,,,,
18562,,,,2,0,0.0,0,0,,,,,,,,,,
18571,,,,1,1,80.0,1,0,,,,,,,,,,
18572,,,,1,1,90.0,1,0,,,,,,,,,,
18592,I. Ndiaye,Senegal,AM,44,42,3381.0,39,0,0.9803921568627452,0.9787234042553192,True,True,1.0,1.0,0.0,0.0,3381.0,3258.0
18630,,,,1,1,26.0,0,0,,,,,,,,,,
18724,,,,1,1,1.0,0,0,,,,,,,,,,
18736,,,,1,0,0.0,0,0,,,,,,,,,,
18744,,,,1,0,0.0,0,0,,,,,,,,,,
18747,,,,1,1,76.0,1,0,,,,,,,,,,
18748,,,,2,2,173.0,2,0,,,,,,,,,,
18755,,,,2,0,0.0,0,0,,,,,,,,,,
18761,,,,2,2,139.0,2,0,,,,,,,,,,
18766,,,,1,1,69.0,1,0,,,,,,,,,,
18767,,,,2,2,123.0,2,0,,,,,,,,,,
18776,C. Soyuncu,Türkiye,LCB,44,18,1087.0,14,2,1.0,1.0,True,True,0.8579321231254933,0.8562300319488818,2.0,2.0,1087.0,1072.0
18781,,,,2,2,141.0,2,0,,,,,,,,,,
18799,,,,2,1,89.0,1,0,,,,,,,,,,
18806,,,,2,1,62.0,0,0,,,,,,,,,,
18807,,,,1,0,0.0,1,1,,,,,,,,,,
18814,I. Diop,Morocco,RCB,37,23,1754.0,18,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1754.0,1277.0
18816,A. Masuaku,Congo DR,LB,31,16,955.0,12,0,0.9886363636363636,0.988095238095238,True,True,1.0,1.0,0.0,0.0,955.0,637.0
18823,,,,1,1,68.0,1,0,,,,,,,,,,
18830,M. Arnautovic,Austria,RW,38,32,1848.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1848.0,1706.0
18846,A. Wan-Bissaka,Congo DR,RB,40,34,2889.0,31,0,0.9607843137254902,0.9574468085106383,True,True,1.0,1.0,0.0,0.0,2889.0,2534.0
18861,N. Ake,Netherlands,LCB,64,37,1991.0,20,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1834.0,1821.0
18862,,,,2,0,0.0,0,0,,,,,,,,,,
18869,,,,1,1,89.0,1,0,,,,,,,,,,
18870,,,,1,1,84.0,1,0,,,,,,,,,,
18883,,,,1,1,25.0,0,0,,,,,,,,,,
18885,,,,1,1,90.0,1,0,,,,,,,,,,
18895,,,,2,2,180.0,2,0,,,,,,,,,,
18899,,,,2,2,173.0,2,0,,,,,,,,,,
18906,,,,1,1,75.0,1,0,,,,,,,,,,
18920,,,,1,1,22.0,0,0,,,,,,,,,,
18926,,,,1,1,90.0,1,0,,,,,,,,,,
18930,,,,1,1,90.0,1,0,,,,,,,,,,
18931,C. Wood,New Zealand,RW,24,23,1413.0,18,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1413.0,1143.0
18938,A. Jones,Canada,RB,25,22,1886.0,22,0,0.9818181818181818,0.98,True,True,1.0,1.0,0.0,0.0,1886.0,1886.0
18941,,,,1,1,89.0,1,0,,,,,,,,,,
18942,Y. Valery,Tunisia,RB,44,44,3626.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3626.0,3374.0
18946,,,,2,2,195.0,2,0,,,,,,,,,,
18947,,,,3,3,166.0,2,0,,,,,,,,,,
18959,,,,2,2,180.0,2,0,,,,,,,,,,
18961,D. Burn,England,LB,53,47,3516.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3516.0,3471.0
18967,L. Ostigard,Norway,RB,40,36,2799.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2799.0,2644.0
18970,P. Gross,Germany,CM,54,43,2930.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2568.0,2913.0
18979,V. Gyökeres,Sweden,ST,63,59,3863.0,44,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3863.0,3503.0
18981,,,,1,1,89.0,1,0,,,,,,,,,,
18997,L. Bacuna,Curaçao,AM,46,46,3845.0,44,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3695.0,3575.0
19004,,,,2,2,161.0,2,0,,,,,,,,,,
19023,,,,2,2,188.0,2,0,,,,,,,,,,
19026,,,,2,2,138.0,2,0,,,,,,,,,,
19030,,,,1,1,5.0,0,0,,,,,,,,,,
19035,,,,3,1,12.0,0,0,,,,,,,,,,
19036,,,,1,1,1.0,0,0,,,,,,,,,,
19041,,,,1,1,90.0,1,0,,,,,,,,,,
19047,J. Bacuna,Curaçao,AM,41,33,1900.0,21,0,0.9397590361445785,0.9397590361445785,True,True,1.0,1.0,0.0,0.0,1720.0,1645.0
19051,,,,1,1,20.0,0,0,,,,,,,,,,
19066,G. Hanley,Scotland,RB,35,26,2112.0,25,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2112.0,1932.0
19067,,,,1,1,62.0,1,0,,,,,,,,,,
19071,,,,1,1,81.0,1,0,,,,,,,,,,
19073,,,,1,1,120.0,1,0,,,,,,,,,,
19077,K. McLean,Scotland,AM,48,48,3869.0,43,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3869.0,3745.0
19085,,,,1,1,67.0,1,0,,,,,,,,,,
19088,D. Henderson,England,GK,65,52,4680.0,52,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4680.0,4680.0
19093,,,,1,1,90.0,1,0,,,,,,,,,,
19097,,,,2,0,0.0,1,1,,,,,,,,,,
19100,,,,1,0,0.0,0,0,,,,,,,,,,
19104,,,,1,1,1.0,0,0,,,,,,,,,,
19105,,,,1,1,90.0,1,0,,,,,,,,,,
19116,,,,1,1,90.0,1,0,,,,,,,,,,
19119,,,,1,1,90.0,1,0,,,,,,,,,,
19124,,,,1,0,0.0,1,1,,,,,,,,,,
19136,,,,1,1,79.0,1,0,,,,,,,,,,
19137,,,,2,1,69.0,2,1,,,,,,,,,,
19145,,,,2,0,0.0,0,0,,,,,,,,,,
19150,,,,1,0,0.0,0,0,,,,,,,,,,
19170,M. Rogers,England,CM,62,61,4821.0,53,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4821.0,4562.0
19172,O. Nyland,Norway,GK,45,11,1020.0,12,1,1.0,1.0,True,True,0.918918918918919,0.8571428571428571,1.0,1.0,1020.0,540.0
19179,,,,1,1,2.0,0,0,,,,,,,,,,
19182,A. Tuanzebe,Congo DR,RB,26,24,2117.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2117.0,1757.0
19191,J. McGinn,Scotland,CM,48,47,3300.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3300.0,3039.0
19194,,,,1,0,0.0,0,0,,,,,,,,,,
19201,,,,1,1,78.0,1,0,,,,,,,,,,
19209,,,,1,1,90.0,1,0,,,,,,,,,,
19235,D. Spence,England,LB,55,51,3384.0,37,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3384.0,3059.0
19239,,,,1,1,90.0,1,0,,,,,,,,,,
19241,,,,1,1,13.0,0,0,,,,,,,,,,
19242,,,,1,1,1.0,0,0,,,,,,,,,,
19244,,,,2,2,68.0,1,0,,,,,,,,,,
19245,,,,1,1,90.0,1,0,,,,,,,,,,
19253,,,,1,1,1.0,0,0,,,,,,,,,,
19272,,,,1,1,79.0,1,0,,,,,,,,,,
19274,,,,2,2,179.0,2,0,,,,,,,,,,
19276,,,,2,2,170.0,2,0,,,,,,,,,,
19277,,,,1,0,0.0,0,0,,,,,,,,,,
19281,A. Semenyo,Ghana,CM,52,52,4231.0,48,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4231.0,3871.0
19287,,,,1,0,0.0,0,0,,,,,,,,,,
19298,,,,1,1,90.0,1,0,,,,,,,,,,
19300,,,,1,0,0.0,1,1,,,,,,,,,,
19302,,,,1,1,90.0,1,0,,,,,,,,,,
19309,,,,2,2,116.0,1,0,,,,,,,,,,
19319,,,,1,0,0.0,0,0,,,,,,,,,,
19321,,,,1,1,90.0,1,0,,,,,,,,,,
19322,,,,2,1,120.0,2,1,,,,,,,,,,
19327,,,,1,0,0.0,0,0,,,,,,,,,,
19329,,,,1,1,20.0,0,0,,,,,,,,,,
19335,,,,1,0,0.0,0,0,,,,,,,,,,
19337,,,,1,1,90.0,1,0,,,,,,,,,,
19338,,,,1,1,56.0,1,0,,,,,,,,,,
19346,,,,1,0,0.0,0,0,,,,,,,,,,
19354,E. Konsa,England,RB,61,55,4740.0,52,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4740.0,4170.0
19364,,,,1,0,0.0,0,0,,,,,,,,,,
19365,,,,1,1,68.0,1,0,,,,,,,,,,
19366,O. Watkins,England,RW,62,56,3849.0,43,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3849.0,3837.0
19369,,,,1,0,0.0,0,0,,,,,,,,,,
19399,,,,1,0,0.0,0,0,,,,,,,,,,
19401,,,,1,0,0.0,0,0,,,,,,,,,,
19428,,,,1,1,90.0,1,0,,,,,,,,,,
19430,,,,1,0,0.0,1,1,,,,,,,,,,
19440,,,,1,1,89.0,1,0,,,,,,,,,,
19446,,,,1,1,89.0,1,0,,,,,,,,,,
19457,,,,3,2,98.0,2,1,,,,,,,,,,
19461,,,,1,1,90.0,1,0,,,,,,,,,,
19465,D. Raya,Spain,GK,66,51,4620.0,51,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4620.0,4620.0
19466,,,,1,1,31.0,0,0,,,,,,,,,,
19473,,,,1,1,62.0,1,0,,,,,,,,,,
19475,,,,1,1,81.0,1,0,,,,,,,,,,
19499,,,,1,1,90.0,1,0,,,,,,,,,,
19524,C. Adams,Scotland,RW,41,39,2256.0,24,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2256.0,2109.0
19541,,,,1,0,0.0,0,0,,,,,,,,,,
19545,R. James,England,RB,59,48,3267.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2979.0,2956.0
19546,,,,1,0,0.0,0,0,,,,,,,,,,
19549,A. Robinson,USA,LB,37,30,2136.0,24,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2136.0,1787.0
19551,,,,1,1,90.0,1,0,,,,,,,,,,
19559,,,,2,2,180.0,2,0,,,,,,,,,,
19569,,,,1,1,27.0,0,0,,,,,,,,,,
19580,,,,1,1,90.0,1,0,,,,,,,,,,
19586,E. Eze,England,CM,67,58,3421.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3421.0,3291.0
19588,,,,1,1,90.0,1,0,,,,,,,,,,
19589,,,,1,1,90.0,1,0,,,,,,,,,,
19597,,,,2,2,179.0,2,0,,,,,,,,,,
19599,E. Martinez,Argentina,GK,54,54,4837.0,53,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4741.0,4147.0
19614,S. Ezatolahi,Iran,AM,35,23,1790.0,32,11,1.0,1.0,False,False,0.656158357771261,0.6191636215996752,11.0,11.0,1790.0,1525.0
19617,M. Olise,France,CM,65,64,4929.0,53,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4569.0,4369.0
19655,,,,1,1,68.0,1,0,,,,,,,,,,
19657,,,,1,1,98.0,1,0,,,,,,,,,,
19666,,,,1,1,90.0,1,0,,,,,,,,,,
19684,,,,1,0,0.0,0,0,,,,,,,,,,
19720,T. Chalobah,England,RCB,66,52,4116.0,45,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3722.0,4116.0
19738,,,,1,0,0.0,0,0,,,,,,,,,,
19750,,,,2,1,90.0,1,0,,,,,,,,,,
19760,,,,1,1,90.0,1,0,,,,,,,,,,
19768,,,,2,0,0.0,0,0,,,,,,,,,,
19789,,,,2,2,210.0,2,0,,,,,,,,,,
19807,,,,2,2,120.0,1,0,,,,,,,,,,
19808,,,,1,1,10.0,0,0,,,,,,,,,,
19811,,,,1,0,0.0,0,0,,,,,,,,,,
19826,,,,1,0,0.0,0,0,,,,,,,,,,
19850,,,,1,1,90.0,1,0,,,,,,,,,,
19861,,,,1,0,0.0,1,1,,,,,,,,,,
19864,,,,1,1,90.0,1,0,,,,,,,,,,
19866,,,,1,0,0.0,0,0,,,,,,,,,,
19883,,,,2,2,180.0,2,0,,,,,,,,,,
19890,,,,1,1,90.0,1,0,,,,,,,,,,
19893,,,,1,1,6.0,1,0,,,,,,,,,,
19896,,,,1,1,90.0,1,0,,,,,,,,,,
19906,,,,1,1,90.0,1,0,,,,,,,,,,
19920,,,,1,0,0.0,1,1,,,,,,,,,,
19932,,,,1,0,0.0,0,0,,,,,,,,,,
19959,,,,1,1,82.0,1,0,,,,,,,,,,
19972,,,,1,1,70.0,1,0,,,,,,,,,,
19974,I. Toney,England,RW,51,43,3559.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3559.0,3558.0
19976,,,,1,1,90.0,1,0,,,,,,,,,,
19987,D. Hyam,Scotland,RB,53,47,4280.0,47,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4280.0,4280.0
20007,,,,1,1,22.0,0,0,,,,,,,,,,
20038,,,,1,1,1.0,0,0,,,,,,,,,,
20073,,,,1,1,89.0,1,0,,,,,,,,,,
