player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false
Raphinha,Brazil,Midfielder,3660.0,True,0.0,0,2438.0,1496,pre_world_cup,60,60,1.0,0,36,2403.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2403.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Mandi,Algeria,Defender,4294.0,True,0.0,0,4069.0,1567,annual_current,55,55,1.0,0,49,4069.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,4069.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Mandi,Algeria,Defender,4294.0,True,0.0,0,4069.0,1567,pre_world_cup,51,51,1.0,0,45,3709.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3709.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
G. Lo Celso,Argentina,Midfielder,2394.0,True,0.0,0,1858.0,1578,annual_current,64,64,1.0,0,34,1858.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,1858.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
G. Lo Celso,Argentina,Midfielder,2394.0,True,0.0,0,1858.0,1578,pre_world_cup,58,58,1.0,0,33,1798.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,1798.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
José Sá,Portugal,Goalkeeper,2248.0,True,0.0,0,2160.0,1590,annual_current,46,46,1.0,0,24,2160.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,2160.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
José Sá,Portugal,Goalkeeper,2248.0,True,0.0,0,2160.0,1590,pre_world_cup,41,41,1.0,0,24,2160.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,2160.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Rodríguez,Switzerland,Defender,3273.0,True,0.0,0,2889.0,1631,annual_current,61,61,1.0,0,40,2889.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2889.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Rodríguez,Switzerland,Defender,3273.0,True,0.0,0,2889.0,1631,pre_world_cup,55,55,1.0,0,34,2370.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2370.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
H. Çalhanoglu,Türkiye,Midfielder,2898.0,True,0.0,0,2316.0,1640,annual_current,57,57,1.0,0,32,2316.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2316.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
H. Çalhanoglu,Türkiye,Midfielder,2898.0,True,0.0,0,2316.0,1640,pre_world_cup,58,58,1.0,0,30,2136.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2136.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Kessié,Ivory Coast,Midfielder,4046.0,True,0.0,0,3798.0,1642,annual_current,56,56,1.0,0,45,3798.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3798.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Kessié,Ivory Coast,Midfielder,4046.0,True,0.0,0,3798.0,1642,pre_world_cup,52,52,1.0,0,41,3451.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3451.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lucas Paquetá,Brazil,Midfielder,3851.0,True,0.0,0,3297.0,1646,annual_current,78,78,1.0,0,45,3297.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3297.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lucas Paquetá,Brazil,Midfielder,3851.0,True,0.0,0,3297.0,1646,pre_world_cup,74,74,1.0,0,41,3061.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3061.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Müldür,Türkiye,Defender,2516.0,True,0.0,0,2261.0,1719,annual_current,58,58,1.0,0,40,2261.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2261.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Müldür,Türkiye,Defender,2516.0,True,0.0,0,2261.0,1719,pre_world_cup,55,55,1.0,0,37,2161.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2161.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Ljubičić,Austria,Midfielder,2706.0,True,0.0,0,2706.0,1725,annual_current,84,84,1.0,0,37,2706.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2706.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Ljubičić,Austria,Midfielder,2706.0,True,0.0,0,2706.0,1725,pre_world_cup,80,80,1.0,0,37,2706.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2706.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Katic,Bosnia & Herzegovina,Defender,3129.0,True,0.0,0,2586.0,1741,annual_current,40,38,0.95,2,30,2586.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2586.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Katic,Bosnia & Herzegovina,Defender,3129.0,True,0.0,0,2586.0,1741,pre_world_cup,36,34,0.9444444444444444,2,26,2268.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2268.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Ndicka,Ivory Coast,Defender,7332.0,True,0.0,0,3840.0,1807,annual_current,58,58,1.0,0,46,3840.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,3840.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Ndicka,Ivory Coast,Defender,7332.0,True,0.0,0,3840.0,1807,pre_world_cup,54,54,1.0,0,46,3840.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,3840.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Pedro Neto,Portugal,Midfielder,5367.0,True,0.0,0,4123.0,1864,annual_current,64,64,1.0,0,57,4123.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,57,4123.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Pedro Neto,Portugal,Midfielder,5367.0,True,0.0,0,4123.0,1864,pre_world_cup,66,66,1.0,0,58,4304.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,58,4304.0,49,49,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Caleta-Car,Croatia,Defender,2541.0,True,0.0,0,2541.0,1902,annual_current,50,50,1.0,0,31,2541.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2541.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Caleta-Car,Croatia,Defender,2541.0,True,0.0,0,2541.0,1902,pre_world_cup,46,46,1.0,0,31,2541.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2541.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Lucumí,Colombia,Defender,5780.0,True,0.0,0,4155.0,1929,annual_current,63,63,1.0,0,49,4155.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,4155.0,46,46,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Lucumí,Colombia,Defender,5780.0,True,0.0,0,4155.0,1929,pre_world_cup,59,59,1.0,0,45,3772.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3772.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Berge,Norway,Midfielder,3916.0,True,0.0,0,3499.0,1934,annual_current,51,51,1.0,0,44,3499.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3499.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Berge,Norway,Midfielder,3916.0,True,0.0,0,3499.0,1934,pre_world_cup,45,45,1.0,0,39,3019.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,3019.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Ito,Japan,Attacker,3139.0,True,0.0,0,2420.0,1942,annual_current,59,59,1.0,0,38,2420.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2420.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Ito,Japan,Attacker,3139.0,True,0.0,0,2420.0,1942,pre_world_cup,55,55,1.0,0,34,2205.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2205.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Trossard,Belgium,Midfielder,3560.0,True,0.0,0,3436.0,1946,annual_current,69,69,1.0,0,56,3436.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,56,3436.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Trossard,Belgium,Midfielder,3560.0,True,0.0,0,3436.0,1946,pre_world_cup,63,63,1.0,0,50,2926.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,2926.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Larin,Canada,Attacker,2043.0,True,0.0,0,1748.0,2001,annual_current,139,139,1.0,0,41,1748.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,1748.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Larin,Canada,Attacker,2043.0,True,0.0,0,1748.0,2001,pre_world_cup,138,138,1.0,0,41,1652.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,1652.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Strand Larsen,Norway,Attacker,3340.0,True,0.0,0,3074.0,2032,annual_current,103,103,1.0,0,50,3074.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,3074.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Strand Larsen,Norway,Attacker,3340.0,True,0.0,0,3074.0,2032,pre_world_cup,97,97,1.0,0,48,2969.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,2969.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Bensebaïni,Algeria,Defender,4235.0,True,0.0,0,3155.0,2194,annual_current,56,56,1.0,0,40,3155.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3155.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Bensebaïni,Algeria,Defender,4235.0,True,0.0,0,3155.0,2194,pre_world_cup,57,57,1.0,0,41,3245.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3245.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
I. Sarr,Senegal,Midfielder,4521.0,True,0.0,0,4252.0,2218,annual_current,70,70,1.0,0,54,4252.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,54,4252.0,47,47,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
I. Sarr,Senegal,Midfielder,4521.0,True,0.0,0,4252.0,2218,pre_world_cup,66,66,1.0,0,50,3886.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,3886.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Holes,Czech Republic,Defender,2436.0,True,0.0,0,2344.0,2252,annual_current,45,45,1.0,0,30,2344.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2344.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Holes,Czech Republic,Defender,2436.0,True,0.0,0,2344.0,2252,pre_world_cup,42,42,1.0,0,28,2190.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,2190.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Rüdiger,Germany,Defender,2847.0,True,0.0,0,2453.0,2285,annual_current,58,58,1.0,0,30,2453.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2453.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Rüdiger,Germany,Defender,2847.0,True,0.0,0,2453.0,2285,pre_world_cup,60,60,1.0,0,31,2540.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2540.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Kanté,France,Midfielder,4147.0,True,0.0,0,3453.0,2290,annual_current,100,100,1.0,0,40,3453.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3453.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
N. Kanté,France,Midfielder,4147.0,True,0.0,0,3453.0,2290,pre_world_cup,93,93,1.0,0,40,3453.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3453.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Weverton,Brazil,Goalkeeper,7181.0,True,0.0,0,4117.0,2410,annual_current,81,81,1.0,0,45,4117.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,4117.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Weverton,Brazil,Goalkeeper,7181.0,True,0.0,0,4117.0,2410,pre_world_cup,82,82,1.0,0,50,4597.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4597.0,50,50,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Musso,Argentina,Goalkeeper,1739.0,False,0.0,0,1657.0,2465,annual_current,70,70,1.0,0,18,1657.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,18,1657.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Musso,Argentina,Goalkeeper,1739.0,False,0.0,0,1657.0,2465,pre_world_cup,64,64,1.0,0,18,1657.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,18,1657.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lisandro Martínez,Argentina,Defender,2534.0,True,0.0,0,1898.0,2467,annual_current,48,48,1.0,0,25,1898.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1898.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
