player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,candidate_type
S. Singh,New Zealand,Midfielder,2011.0,True,6935,pre_world_cup,63,63,1.0,0,17,960.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,17,960.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,960.0,benchmark
B. Waine,New Zealand,Attacker,2078.0,True,6938,annual_current,64,64,1.0,0,35,1779.0,,0.916065911431514,0.916065911431514,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,1779.0,23,21,2,163.0,1,73.0,0.916065911431514,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1779.0,benchmark
B. Waine,New Zealand,Attacker,2078.0,True,6938,pre_world_cup,61,61,1.0,0,35,1779.0,,0.916065911431514,0.916065911431514,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,1779.0,23,21,2,163.0,1,73.0,0.916065911431514,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1779.0,benchmark
A. O Neill,Australia,Midfielder,4547.0,True,7050,annual_current,39,39,1.0,0,33,2722.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,33,2722.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2722.0,benchmark
A. O Neill,Australia,Midfielder,4547.0,True,7050,pre_world_cup,40,40,1.0,0,32,2618.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2618.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2618.0,benchmark
M. Svoboda,Austria,Defender,2613.0,True,7090,annual_current,45,45,1.0,0,30,2552.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2552.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2552.0,benchmark
M. Svoboda,Austria,Defender,2613.0,True,7090,pre_world_cup,41,41,1.0,0,30,2552.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2552.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2552.0,benchmark
A. Andrade,Panama,Defender,3958.0,True,7197,annual_current,41,41,1.0,0,39,3516.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,3516.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3516.0,benchmark
A. Andrade,Panama,Defender,3958.0,True,7197,pre_world_cup,43,43,1.0,0,40,3611.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3611.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3611.0,benchmark
A. Dedic,Bosnia & Herzegovina,Defender,4567.0,True,7318,annual_current,56,56,1.0,0,43,3532.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,43,3532.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3532.0,benchmark
A. Dedic,Bosnia & Herzegovina,Defender,4567.0,True,7318,pre_world_cup,52,52,1.0,0,40,3262.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3262.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3262.0,benchmark
N. Seiwald,Austria,Midfielder,3584.0,True,7328,annual_current,42,42,1.0,0,41,3367.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3367.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3367.0,benchmark
N. Seiwald,Austria,Midfielder,3584.0,True,7328,pre_world_cup,38,38,1.0,0,37,3052.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,3052.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3052.0,benchmark
A. Schlager,Austria,Goalkeeper,4324.0,True,7525,annual_current,48,48,1.0,0,46,4140.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,4140.0,46,46,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4140.0,benchmark
A. Schlager,Austria,Goalkeeper,4324.0,True,7525,pre_world_cup,44,44,1.0,0,42,3780.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3780.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3780.0,benchmark
R. Schmid,Austria,Midfielder,3446.0,True,7562,annual_current,39,38,0.9743589743589745,1,38,3254.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,3254.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3254.0,benchmark
R. Schmid,Austria,Midfielder,3446.0,True,7562,pre_world_cup,35,34,0.9714285714285714,1,34,2988.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2988.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2988.0,benchmark
G. Mensah,Ghana,Defender,2998.0,True,7578,annual_current,39,39,1.0,0,35,2783.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2783.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2783.0,benchmark
G. Mensah,Ghana,Defender,2998.0,True,7578,pre_world_cup,35,35,1.0,0,31,2423.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2423.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2423.0,benchmark
P. Pentz,Austria,Goalkeeper,3448.0,True,7598,annual_current,43,43,1.0,0,37,3358.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,3358.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3358.0,benchmark
P. Pentz,Austria,Goalkeeper,3448.0,True,7598,pre_world_cup,39,39,1.0,0,37,3358.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,3358.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3358.0,benchmark
S. Kalajdzic,Austria,Attacker,1505.0,False,7722,annual_current,77,77,1.0,0,28,1430.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1430.0,16,16,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1430.0,avatar_top30_pool
S. Kalajdzic,Austria,Attacker,1505.0,False,7722,pre_world_cup,73,73,1.0,0,25,1353.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1353.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1353.0,avatar_top30_pool
A. Seck,Senegal,Defender,2094.0,True,8450,annual_current,51,51,1.0,0,34,2836.0,,1.0,1.0,True,exact-window provider minutes plus deterministic exposure reconstructed from complete two-team lineups and substitution/red-card events; frozen 80% fixture and minute thresholds unchanged,True,34,2836.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,False,False,971.0,11,1865.0,benchmark
A. Seck,Senegal,Defender,2094.0,True,8450,pre_world_cup,47,47,1.0,0,33,2778.0,,1.0,1.0,True,exact-window provider minutes plus deterministic exposure reconstructed from complete two-team lineups and substitution/red-card events; frozen 80% fixture and minute thresholds unchanged,True,33,2778.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,False,False,971.0,11,1807.0,benchmark
E. Smith,Sweden,Defender,2707.0,True,8486,annual_current,42,42,1.0,0,30,2636.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2636.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2636.0,benchmark
E. Smith,Sweden,Defender,2707.0,True,8486,pre_world_cup,38,38,1.0,0,30,2636.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2636.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2636.0,benchmark
J. David,Canada,Attacker,3667.0,True,8489,annual_current,55,55,1.0,0,51,2777.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,51,2777.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2777.0,benchmark
J. David,Canada,Attacker,3667.0,True,8489,pre_world_cup,54,54,1.0,0,50,2650.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,2650.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2650.0,benchmark
A. Sørloth,Norway,Attacker,3528.0,True,8492,annual_current,67,67,1.0,0,59,3164.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,59,3164.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3164.0,benchmark_and_avatar
A. Sørloth,Norway,Attacker,3528.0,True,8492,pre_world_cup,64,63,0.984375,1,56,2909.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,56,2909.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2909.0,benchmark_and_avatar
F. Pierrot,Haiti,Attacker,3111.0,True,8601,annual_current,91,91,1.0,0,33,1440.0,,0.8275862068965517,0.8275862068965517,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,33,1440.0,18,15,3,300.0,0,0.0,0.8275862068965517,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1440.0,benchmark
F. Pierrot,Haiti,Attacker,3111.0,True,8601,pre_world_cup,91,91,1.0,0,33,1550.0,,0.8378378378378378,0.8378378378378378,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,1550.0,19,16,3,300.0,0,0.0,0.8378378378378378,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1550.0,benchmark
G. Hirst,Scotland,Attacker,2535.0,True,8794,annual_current,52,52,1.0,0,44,2222.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,2222.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2222.0,benchmark
G. Hirst,Scotland,Attacker,2535.0,True,8794,pre_world_cup,49,49,1.0,0,44,2222.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,2222.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2222.0,benchmark
N. Vasilj,Bosnia & Herzegovina,Goalkeeper,3840.0,True,9026,annual_current,42,42,1.0,0,40,3630.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3630.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3630.0,benchmark
N. Vasilj,Bosnia & Herzegovina,Goalkeeper,3840.0,True,9026,pre_world_cup,38,38,1.0,0,36,3270.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,3270.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3270.0,benchmark
Éderson Silva,Brazil,Midfielder,3199.0,True,10097,annual_current,61,61,1.0,0,43,3189.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3189.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3189.0,benchmark
Éderson Silva,Brazil,Midfielder,3199.0,True,10097,pre_world_cup,57,57,1.0,0,41,3169.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3169.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3169.0,benchmark
Bruno Guimarães,Brazil,Midfielder,5540.0,True,10135,annual_current,65,65,1.0,0,48,3921.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,48,3921.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3921.0,benchmark_and_avatar
Bruno Guimarães,Brazil,Midfielder,5540.0,True,10135,pre_world_cup,61,61,1.0,0,44,3597.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3597.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3597.0,benchmark_and_avatar
Ricardo Ade,Haiti,Defender,7111.0,True,12303,annual_current,60,60,1.0,0,46,3760.0,,0.9543147208121828,0.9543147208121828,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,46,3760.0,44,42,2,180.0,0,0.0,0.9543147208121828,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3760.0,benchmark
Ricardo Ade,Haiti,Defender,7111.0,True,12303,pre_world_cup,62,62,1.0,0,47,3976.0,,0.9778652238071815,0.9778652238071815,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3976.0,46,45,1,90.0,0,0.0,0.9778652238071815,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3976.0,benchmark
J. Portilla,Colombia,Midfielder,3408.0,True,13151,annual_current,43,43,1.0,0,30,1714.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,30,1714.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1714.0,benchmark
J. Portilla,Colombia,Midfielder,3408.0,True,13151,pre_world_cup,40,40,1.0,0,31,1804.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1804.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1804.0,benchmark
J. Campaz,Colombia,Midfielder,3722.0,True,13376,annual_current,48,48,1.0,0,36,2319.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,36,2319.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2319.0,benchmark
J. Campaz,Colombia,Midfielder,3722.0,True,13376,pre_world_cup,45,45,1.0,0,35,2377.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2377.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2377.0,benchmark
W. Ditta,Colombia,Defender,5555.0,True,13571,annual_current,60,60,1.0,0,51,4500.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,51,4500.0,50,50,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4500.0,benchmark
W. Ditta,Colombia,Defender,5555.0,True,13571,pre_world_cup,57,57,1.0,0,52,4590.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,4590.0,51,51,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4590.0,benchmark
J. Arias,Colombia,Midfielder,7572.0,True,13708,annual_current,125,125,1.0,0,58,3503.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,58,3503.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3503.0,benchmark
J. Arias,Colombia,Midfielder,7572.0,True,13708,pre_world_cup,128,128,1.0,0,61,3775.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,61,3775.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3775.0,benchmark
