player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible
323974,E. Saad,Tunisia,Attacker,RW,0.6666666666666666,15,RW:10 | ST:4 | LW:1,1551.0,low_is_left,1.0,True,True,True
324034,G. Puerta,Colombia,Midfielder,AM,0.7142857142857143,35,AM:25 | CM:5 | DM:5,3430.0,low_is_left,1.0,True,True,True
326067,A. Hadj Moussa,Algeria,Attacker,RW,1.0,41,RW:41,3771.0,low_is_left,1.0,True,True,True
326183,R. Halhal,Morocco,Defender,RB,0.8529411764705882,34,RB:29 | RCB:4 | LCB:1,3190.0,low_is_left,1.0,True,True,True
327599,Y. Titraoui,Algeria,Midfielder,CM,0.7714285714285715,35,CM:27 | AM:8,2915.0,low_is_left,1.0,True,True,True
327631,H. Diarra,Senegal,Attacker,RW,0.8636363636363636,22,RW:19 | ST:3,2213.0,low_is_left,1.0,True,True,True
327738,L. De Fougerolles,Canada,Defender,RB,0.9615384615384616,26,RB:25 | RCB:1,2616.0,low_is_left,1.0,True,True,True
327895,P. Wanner,Austria,Midfielder,CM,0.5714285714285714,28,CM:16 | DM:10 | RW:2,2835.0,low_is_left,1.0,True,False,False
328033,A. Pavlovic,Germany,Midfielder,DM,0.975,40,DM:39 | CM:1,3806.0,low_is_left,1.0,True,True,True
328033,A. Pavlović,Germany,Midfielder,DM,0.6666666666666666,3,DM:2 | CM:1,3806.0,low_is_left,1.0,True,True,True
328046,I. Kone,Canada,Midfielder,AM,0.6388888888888888,36,AM:23 | CM:13,3597.0,low_is_left,1.0,True,True,True
328046,I. Koné,Canada,Midfielder,DM,1.0,1,DM:1,3597.0,low_is_left,1.0,True,True,True
328148,E. Farina,Panama,Defender,RB,1.0,13,RB:13,1227.0,low_is_left,1.0,True,True,True
329163,A. Boulbina,Algeria,Attacker,RW,0.5882352941176471,17,RW:10 | LW:7,1347.0,low_is_left,1.0,True,False,False
329409,E. Bajraktarevic,Bosnia & Herzegovina,Midfielder,RW,1.0,14,RW:14,1704.0,low_is_left,1.0,True,True,True
330174,T. Matuludi,South Africa,Defender,RB,1.0,3,RB:3,2074.0,low_is_left,1.0,True,True,True
332056,W. Pina,Cape Verde Islands,Defender,RB,1.0,32,RB:32,5102.0,low_is_left,1.0,False,True,False
334429,O. Diakite,Ivory Coast,Midfielder,RW,0.9375,16,RW:15 | ST:1,1829.0,low_is_left,1.0,True,True,True
334915,F. Ghedjemis,Algeria,Attacker,RW,1.0,37,RW:37,3099.0,low_is_left,1.0,True,True,True
335051,J. Neves,Portugal,Midfielder,CM,0.8709677419354839,31,CM:27 | DM:4,3725.0,low_is_left,1.0,True,True,True
335051,João Neves,Portugal,Midfielder,CM,1.0,7,CM:7,3725.0,low_is_left,1.0,True,True,True
335056,D. Moreira,Belgium,Attacker,RW,0.65625,32,RW:21 | LW:9 | ST:2,5600.0,low_is_left,1.0,False,True,False
336657,W. Zaire-Emery,France,Midfielder,CM,0.5333333333333333,45,CM:24 | RB:20 | LB:1,4646.0,low_is_left,1.0,True,False,False
336657,W. Zaïre-Emery,France,Midfielder,CM,1.0,1,CM:1,4646.0,low_is_left,1.0,True,True,True
336657,Warren Zaïre-Emery,France,Midfielder,CM,0.5,2,CM:1 | RB:1,4646.0,low_is_left,1.0,True,False,False
336659,C. Talbi,Morocco,Midfielder,RW,0.631578947368421,19,RW:12 | LW:6 | ST:1,2011.0,low_is_left,1.0,True,True,True
336671,R. Veiga,Portugal,Defender,RB,0.8,40,RB:32 | LCB:8,4714.0,low_is_left,1.0,True,True,True
337426,A. Boakye,Ghana,Midfielder,AM,0.5151515151515151,33,AM:17 | RW:16,2746.0,low_is_left,1.0,True,False,False
337587,J. Bos,Australia,Midfielder,LCB,0.4117647058823529,34,LCB:14 | LB:12 | RB:8,3746.0,low_is_left,1.0,False,False,False
338014,N. Irankunda,Australia,Midfielder,RW,0.9615384615384616,26,RW:25 | LW:1,3104.0,low_is_left,1.0,True,True,True
338045,D. Castillo,Ecuador,Midfielder,AM,0.4375,32,AM:14 | CM:9 | RW:6 | DM:3,2521.0,low_is_left,1.0,True,False,False
338751,V. Munoz,Spain,Attacker,RW,0.9032258064516129,31,RW:28 | ST:3,2857.0,low_is_left,1.0,True,True,True
339883,K. Yildiz,Türkiye,Midfielder,ST,0.5454545454545454,44,ST:24 | LW:14 | RW:6,4733.0,low_is_left,1.0,True,False,False
339883,K. Yıldız,Türkiye,Midfielder,RW,1.0,3,RW:3,4733.0,low_is_left,1.0,True,True,True
339887,C. Y. Uzun,Türkiye,Midfielder,AM,0.6666666666666666,18,AM:12 | RW:2 | ST:2 | CM:2,1669.0,low_is_left,1.0,True,True,True
340077,M. Fernandez-Pardo,Belgium,Attacker,RW,0.9696969696969697,33,RW:32 | LW:1,3196.0,low_is_left,1.0,True,True,True
340151,M. Penders,Belgium,Goalkeeper,GK,1.0,52,GK:52,4639.0,low_is_left,1.0,True,True,True
340173,E. Mahmic,Bosnia & Herzegovina,Midfielder,AM,0.9,20,AM:18 | RW:2,1631.0,low_is_left,1.0,True,True,True
340573,B. El Khannouss,Morocco,Attacker,RW,0.7073170731707317,41,RW:29 | ST:7 | LW:5,3890.0,low_is_left,1.0,True,True,True
341642,J. Hato,Netherlands,Defender,LB,0.4,25,LB:10 | LCB:9 | RB:6,3082.0,low_is_left,1.0,False,False,False
341844,M. Ghorbani,Iran,Midfielder,AM,0.75,8,AM:6 | CM:1 | RB:1,995.0,low_is_left,1.0,True,True,True
342035,C. Volpato,Australia,Attacker,RW,1.0,14,RW:14,1486.0,low_is_left,1.0,True,True,True
343027,D. Doue,France,Midfielder,RW,0.7666666666666667,30,RW:23 | LW:6 | ST:1,3559.0,low_is_left,1.0,True,True,True
343027,D. Doué,France,Midfielder,RW,0.7142857142857143,7,RW:5 | ST:2,3559.0,low_is_left,1.0,True,True,True
343027,Désiré Doué,France,Midfielder,LW,0.5,2,LW:1 | RW:1,3559.0,low_is_left,1.0,True,False,False
343287,D. Livramento,Cape Verde Islands,Attacker,RW,1.0,7,RW:7,1696.0,low_is_left,1.0,False,True,False
343287,D. Rocha Livramento,Cape Verde Islands,Attacker,RW,1.0,3,RW:3,1696.0,low_is_left,1.0,False,True,False
344862,H. Mastouri,Tunisia,Attacker,RW,1.0,9,RW:9,1637.0,low_is_left,1.0,True,True,True
345748,Andres Gomez,Colombia,Midfielder,AM,0.92,25,AM:23 | RW:1 | CM:1,3881.0,low_is_left,1.0,True,True,True
345748,C. A. Gomez,Colombia,Midfielder,CM,0.6428571428571429,14,CM:9 | AM:4 | DM:1,3881.0,low_is_left,1.0,True,True,True
347211,R. Risser,France,Goalkeeper,GK,1.0,38,GK:38,3420.0,low_is_left,1.0,True,True,True
347316,L. Bergvall,Sweden,Midfielder,AM,0.8888888888888888,18,AM:16 | CM:2,2802.0,low_is_left,1.0,False,True,False
348205,P. Sucic,Croatia,Attacker,RW,0.5806451612903226,31,RW:18 | ST:13,3544.0,low_is_left,1.0,True,False,False
348568,A. Circati,Australia,Defender,RB,0.9444444444444444,36,RB:34 | RCB:2,4058.0,low_is_left,1.0,False,True,False
349344,L. Jaquez,Switzerland,Defender,RB,1.0,17,RB:17,2010.0,low_is_left,1.0,True,True,True
350037,N. Paz,Argentina,Attacker,RW,0.7894736842105263,38,RW:30 | ST:8,3700.0,low_is_left,1.0,True,True,True
350799,Jeremy Arevalo,Ecuador,Attacker,RW,1.0,12,RW:12,1345.0,low_is_left,1.0,False,True,False
350850,B. Zeneli,Sweden,Midfielder,AM,0.6086956521739131,23,AM:14 | RW:8 | CM:1,3667.0,low_is_left,1.0,False,True,False
351014,J. Suzuki,Japan,Defender,RB,1.0,29,RB:29,4931.0,low_is_left,1.0,False,True,False
351587,T. Oluwaseyi,Canada,Attacker,RW,0.6923076923076923,26,RW:18 | ST:8,4341.0,low_is_left,1.0,False,True,False
353808,D. Fonville,Curaçao,Defender,RB,0.8695652173913043,23,RB:20 | LB:2 | LCB:1,2423.0,low_is_left,1.0,True,True,True
353883,P. Beach,Australia,Goalkeeper,GK,1.0,39,GK:39,3734.0,low_is_left,1.0,True,True,True
354027,J. Ordonez,Ecuador,Defender,RB,0.9069767441860465,43,RB:39 | RCB:4,5063.0,low_is_left,1.0,False,True,False
354753,O. Diomande,Ivory Coast,Defender,RB,0.9615384615384616,26,RB:25 | LCB:1,3177.0,low_is_left,1.0,False,True,False
355994,A. Freeman,USA,Defender,RB,1.0,24,RB:24,4375.0,low_is_left,1.0,False,True,False
357286,J. Bae,South Korea,Attacker,RW,1.0,33,RW:33,3567.0,low_is_left,1.0,True,True,True
359561,K. Sebelebele,South Africa,Midfielder,RB,0.95,20,RB:19 | RCB:1,2908.0,low_is_left,1.0,False,True,False
360114,A. Khusanov,Uzbekistan,Defender,RCB,0.5428571428571428,35,RCB:19 | RB:14 | LCB:2,3987.0,low_is_left,1.0,False,False,False
361966,K. Rodriguez,Ecuador,Attacker,RW,0.9259259259259259,27,RW:25 | ST:2,3151.0,low_is_left,1.0,False,True,False
362145,A. Ahmed,Canada,Midfielder,AM,0.71875,32,AM:23 | CM:8 | ST:1,4668.0,low_is_left,1.0,False,True,False
362400,M. Arfsten,USA,Midfielder,AM,0.7368421052631579,38,AM:28 | LB:9 | DM:1,5344.0,low_is_left,1.0,False,True,False
365331,N. Sadiki,Congo DR,Midfielder,CM,0.575,40,CM:23 | DM:17,4151.0,low_is_left,1.0,True,False,False
369544,G. Yassine,Morocco,Attacker,RW,0.9473684210526315,19,RW:18 | ST:1,2392.0,low_is_left,1.0,False,True,False
374058,L. Camara,Senegal,Midfielder,DM,0.6176470588235294,34,DM:21 | CM:12 | AM:1,3285.0,low_is_left,1.0,True,True,True
375598,N. Mukau,Congo DR,Midfielder,CM,0.5588235294117647,34,CM:19 | AM:11 | DM:3 | RW:1,3026.0,low_is_left,1.0,True,False,False
375608,M. Neffati,Tunisia,Defender,RB,1.0,24,RB:24,2649.0,low_is_left,1.0,False,True,False
375930,K. Goto,Japan,Attacker,RW,1.0,32,RW:32,3000.0,low_is_left,1.0,True,True,True
375974,J. Seys,Belgium,Defender,LB,0.7021276595744681,47,LB:33 | LCB:8 | RB:6,4090.0,low_is_left,1.0,True,True,True
377122,Endrick,Brazil,Attacker,RW,1.0,20,RW:20,2219.0,low_is_left,1.0,True,True,True
377930,A. Al Oui,Qatar,Defender,RB,1.0,18,RB:18,2032.0,low_is_left,1.0,False,True,False
380587,I. Maza,Algeria,Attacker,RW,0.725,40,RW:29 | ST:10 | LW:1,3803.0,low_is_left,1.0,True,True,True
380978,A. Ouedraogo,Germany,Midfielder,CM,0.8461538461538461,13,CM:11 | AM:1 | RW:1,1109.0,low_is_left,1.0,True,True,True
386828,Lamine Yamal,Spain,Midfielder,CM,0.4791666666666667,48,CM:23 | AM:13 | RW:12,4431.0,low_is_left,1.0,True,False,False
386837,A. Sojka,Czech Republic,Midfielder,AM,0.631578947368421,19,AM:12 | RB:4 | CM:2 | LCB:1,2279.0,low_is_left,1.0,True,True,True
387521,L. Vuskovic,Croatia,Defender,RB,0.9666666666666667,30,RB:29 | RCB:1,5517.0,low_is_left,1.0,False,True,False
387643,B. Toure,Ivory Coast,Attacker,LW,0.65625,32,LW:21 | RW:10 | ST:1,2755.0,low_is_left,1.0,True,True,True
388570,D. Gul,Türkiye,Attacker,RW,1.0,17,RW:17,2174.0,low_is_left,1.0,False,True,False
390002,M. Chavez Garcia,Mexico,Defender,RB,0.95,20,RB:19 | LB:1,2595.0,low_is_left,1.0,False,True,False
390002,M. Chávez,Mexico,Defender,LB,1.0,2,LB:2,2595.0,low_is_left,1.0,False,True,False
392387,O. Makhanya,South Africa,Defender,RB,1.0,34,RB:34,4022.0,low_is_left,1.0,False,True,False
393977,A. Arous,Tunisia,Defender,RB,1.0,19,RB:19,1751.0,low_is_left,1.0,True,True,True
395075,M. Ziko,Egypt,Midfielder,RW,0.7142857142857143,21,RW:15 | ST:4 | LW:2,2001.0,low_is_left,0.9787234042553192,True,True,True
395559,K. Alajbegovic,Bosnia & Herzegovina,Midfielder,AM,0.7142857142857143,28,AM:20 | RW:5 | CM:2 | LW:1,2988.0,low_is_left,1.0,True,True,True
396623,P. Cubarsi,Spain,Defender,RCB,0.8076923076923077,52,RCB:42 | LCB:9 | RB:1,4947.0,low_is_left,1.0,True,True,True
400948,A. Diao,Senegal,Attacker,RW,0.6153846153846154,13,RW:8 | ST:5,1773.0,low_is_left,1.0,False,True,False
403087,M. Abu Al Shamat,Saudi Arabia,Midfielder,CM,0.5384615384615384,26,CM:14 | RB:10 | DM:2,2694.0,low_is_left,1.0,True,False,False
404172,K. Peprah,Ghana,Defender,RB,0.38636363636363635,44,RB:17 | LB:13 | RCB:8 | LCB:6,4957.0,low_is_left,1.0,False,False,False
405957,L. Bayliss,New Zealand,Midfielder,AM,0.9473684210526315,19,AM:18 | RB:1,1861.0,low_is_left,1.0,True,True,True
406244,J. Manzambi,Switzerland,Attacker,RW,0.8809523809523809,42,RW:37 | ST:5,4131.0,low_is_left,0.95,True,True,True
406303,K. Paez,Ecuador,Attacker,RW,1.0,11,RW:11,3859.0,low_is_left,1.0,False,True,False
406752,I. Okon,South Africa,Defender,RB,0.8260869565217391,23,RB:19 | RCB:4,2522.0,low_is_left,0.9743589743589745,True,True,True
406846,T. Noslin,Curaçao,Midfielder,AM,1.0,29,AM:29,2673.0,low_is_left,1.0,True,True,True
407806,Rayan,Brazil,Midfielder,AM,0.72,50,AM:36 | RW:13 | CM:1,6482.0,low_is_left,1.0,False,True,False
409303,M. Diouf,Senegal,Defender,LB,0.7105263157894737,38,LB:27 | RB:10 | LCB:1,3753.0,low_is_left,0.9629629629629628,True,True,True
409670,A. Malic,Bosnia & Herzegovina,Defender,RB,1.0,17,RB:17,1761.0,low_is_left,1.0,True,True,True
410016,P. Adu,Ghana,Midfielder,RW,0.8260869565217391,23,RW:19 | LW:4,2503.0,low_is_left,1.0,True,True,True
411800,C. Bonsu Baah,Ghana,Attacker,LW,0.5714285714285714,28,LW:16 | ST:7 | RW:4 | LB:1,2823.0,low_is_left,1.0,True,False,False
414149,R. Mofokeng,South Africa,Midfielder,AM,0.6538461538461539,26,AM:17 | CM:8 | RW:1,2718.0,low_is_left,1.0,True,True,True
415431,S. El Mourabet,Morocco,Midfielder,CM,0.7105263157894737,38,CM:27 | DM:6 | AM:4 | RW:1,3585.0,low_is_left,1.0,True,True,True
416901,N. Sigur,Canada,Midfielder,RB,0.5517241379310345,29,RB:16 | AM:10 | CM:2 | DM:1,3681.0,low_is_left,1.0,False,False,False
422572,K. Shiogai,Japan,Attacker,RW,1.0,5,RW:5,921.0,low_is_left,1.0,True,True,True
430078,S. Kabini,South Africa,Defender,RB,0.9545454545454546,22,RB:21 | LB:1,2624.0,low_is_left,1.0,False,True,False
430835,T. Bindon,New Zealand,Defender,RB,1.0,22,RB:22,2840.0,low_is_left,1.0,False,True,False
433272,F. Curtis,Scotland,Attacker,RW,0.6470588235294118,17,RW:11 | ST:3 | RB:2 | LW:1,1853.0,low_is_left,1.0,True,True,True
438688,A. Bouaddi,Morocco,Midfielder,CM,0.4523809523809524,42,CM:19 | DM:15 | AM:5 | RB:3,3641.0,low_is_left,1.0,True,False,False
441269,P. Okon-Engstler,Australia,Midfielder,AM,0.9285714285714286,28,AM:26 | CM:2,3440.0,low_is_left,1.0,False,True,False
453073,A. Hashem,Iraq,Defender,LCB,0.5454545454545454,11,LCB:6 | RB:4 | RCB:1,1285.0,low_is_left,1.0,True,False,False
474591,C. Inao Oulai,Ivory Coast,Midfielder,AM,0.8387096774193549,31,AM:26 | CM:5,2865.0,low_is_left,1.0,True,True,True
474630,K. Ndamane,South Africa,Defender,RB,0.45454545454545453,33,RB:15 | LCB:15 | RCB:2 | LB:1,2868.0,low_is_left,1.0,True,False,False
475575,C. Yirenkyi,Ghana,Midfielder,AM,0.6363636363636364,33,AM:21 | RB:10 | CM:1 | DM:1,3255.0,low_is_left,1.0,True,True,True
482605,G. Mora,Mexico,Midfielder,AM,0.56,25,AM:14 | CM:6 | RW:5,2543.0,low_is_left,1.0,False,False,False
510799,M. Mbokazi,South Africa,Defender,RB,0.5333333333333333,30,RB:16 | LCB:10 | RCB:4,3001.0,low_is_left,1.0,True,False,False
513776,Y. Diomande,Ivory Coast,Midfielder,RW,0.8205128205128205,39,RW:32 | LW:7,3467.0,low_is_left,1.0,True,True,True
535046,A. Amaimouni,Morocco,Midfielder,RW,1.0,18,RW:18,1574.0,low_is_left,1.0,True,True,True
542644,A. Jasim,Iraq,Attacker,RW,0.9545454545454546,22,RW:21 | LW:1,1566.0,low_is_left,1.0,True,True,True
550371,T. Alaa,Egypt,Defender,RB,1.0,11,RB:11,980.0,low_is_left,1.0,True,True,True
