player_id,player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note
2932,J. Pickford,England,Goalkeeper,5413.0,True,annual_current,46,46,1.0,0,46,4213.0,5413.0,0.7783114723813043,0.7783114723813043,False,provider aggregate minutes plus exact fixture inventory
2932,J. Pickford,England,Goalkeeper,5413.0,True,pre_world_cup,39,39,1.0,0,39,3540.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
2937,D. Rice,England,Midfielder,5332.0,True,annual_current,70,70,1.0,0,65,4949.0,5332.0,0.9281695423855963,0.9281695423855963,True,provider aggregate minutes plus exact fixture inventory
2937,D. Rice,England,Midfielder,5332.0,True,pre_world_cup,63,63,1.0,0,58,4468.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
2945,D. Bronn,Tunisia,Defender,1880.0,True,annual_current,49,12,0.24489795918367346,37,11,540.0,1880.0,0.2872340425531915,0.2872340425531915,False,provider aggregate minutes plus exact fixture inventory
2945,D. Bronn,Tunisia,Defender,1880.0,True,pre_world_cup,46,9,0.1956521739130435,37,8,495.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
2968,O. Mosquera,Panama,Goalkeeper,4112.0,True,annual_current,43,23,0.5348837209302325,20,22,1989.0,4112.0,0.48370622568093385,0.48370622568093385,False,provider aggregate minutes plus exact fixture inventory
2968,O. Mosquera,Panama,Goalkeeper,4112.0,True,pre_world_cup,45,25,0.5555555555555556,20,24,2085.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
2971,F. Escobar,Panama,Defender,1381.0,False,annual_current,9,9,1.0,0,9,639.0,1381.0,0.46270818247646633,0.46270818247646633,False,provider aggregate minutes plus exact fixture inventory
2971,F. Escobar,Panama,Defender,1381.0,False,pre_world_cup,11,11,1.0,0,11,989.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
2973,A. Murillo,Panama,Midfielder,3931.0,True,annual_current,96,94,0.9791666666666666,2,50,3262.0,3931.0,0.829814296616637,0.829814296616637,True,provider aggregate minutes plus exact fixture inventory
2973,A. Murillo,Panama,Midfielder,3931.0,True,pre_world_cup,98,96,0.9795918367346939,2,51,3358.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
2975,C. Blackman,Panama,Midfielder,2655.0,True,annual_current,51,10,0.19607843137254902,41,10,449.0,2655.0,0.16911487758945387,0.16911487758945387,False,provider aggregate minutes plus exact fixture inventory
2975,C. Blackman,Panama,Midfielder,2655.0,True,pre_world_cup,53,12,0.22641509433962265,41,12,361.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
2977,A. Godoy,Panama,Midfielder,3987.0,True,annual_current,60,33,0.55,27,17,945.0,3987.0,0.23702031602708803,0.23702031602708803,False,provider aggregate minutes plus exact fixture inventory
2977,A. Godoy,Panama,Midfielder,3987.0,True,pre_world_cup,74,42,0.5675675675675675,32,19,1258.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
2979,J. Rodríguez,Panama,Attacker,4088.0,True,annual_current,49,25,0.5102040816326531,24,25,1850.0,4088.0,0.4525440313111546,0.4525440313111546,False,provider aggregate minutes plus exact fixture inventory
2979,J. Rodríguez,Panama,Attacker,4088.0,True,pre_world_cup,52,28,0.5384615384615384,24,27,2024.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
2983,J. Fajardo,Panama,Attacker,3495.0,True,annual_current,52,31,0.5961538461538461,21,29,1225.0,3495.0,0.35050071530758226,0.35050071530758226,False,provider aggregate minutes plus exact fixture inventory
2983,J. Fajardo,Panama,Attacker,3495.0,True,pre_world_cup,56,34,0.6071428571428571,22,26,1070.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
2986,É. Mendy,Senegal,Goalkeeper,4203.0,True,annual_current,58,58,1.0,0,45,4023.0,4203.0,0.9571734475374732,0.9571734475374732,True,provider aggregate minutes plus exact fixture inventory
2986,É. Mendy,Senegal,Goalkeeper,4203.0,True,pre_world_cup,54,54,1.0,0,43,3870.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
2990,I. Gueye,Senegal,Midfielder,3395.0,True,annual_current,51,50,0.9803921568627451,1,37,3125.0,3395.0,0.9204712812960235,0.9204712812960235,True,provider aggregate minutes plus exact fixture inventory
2990,I. Gueye,Senegal,Midfielder,3395.0,True,pre_world_cup,47,46,0.9787234042553191,1,33,2761.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
3033,C. Bakambu,Congo DR,Attacker,1666.0,False,annual_current,64,64,1.0,0,50,1621.0,1666.0,0.9729891956782714,0.9729891956782714,True,provider aggregate minutes plus exact fixture inventory
3033,C. Bakambu,Congo DR,Attacker,1666.0,False,pre_world_cup,60,60,1.0,0,46,1428.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
3034,M. Elia,Congo DR,Attacker,1221.0,False,annual_current,50,21,0.42,29,16,499.0,1221.0,0.4086814086814087,0.4086814086814087,False,provider aggregate minutes plus exact fixture inventory
3034,M. Elia,Congo DR,Attacker,1221.0,False,pre_world_cup,46,17,0.3695652173913043,29,12,455.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
3246,N. Pépé,Ivory Coast,Midfielder,3709.0,True,annual_current,53,53,1.0,0,52,3426.0,3709.0,0.9236991102723106,0.9236991102723106,True,provider aggregate minutes plus exact fixture inventory
3246,N. Pépé,Ivory Coast,Midfielder,3709.0,True,pre_world_cup,49,49,1.0,0,48,3182.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
3275,R. Williams,South Africa,Goalkeeper,5506.0,True,annual_current,52,52,1.0,0,48,4336.0,5506.0,0.7875045405012714,0.7875045405012714,False,provider aggregate minutes plus exact fixture inventory
3275,R. Williams,South Africa,Goalkeeper,5506.0,True,pre_world_cup,48,48,1.0,0,44,3969.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
3287,T. Mokoena,South Africa,Midfielder,4078.0,True,annual_current,52,52,1.0,0,45,3348.0,4078.0,0.820990681706719,0.820990681706719,True,provider aggregate minutes plus exact fixture inventory
3287,T. Mokoena,South Africa,Midfielder,4078.0,True,pre_world_cup,48,48,1.0,0,42,3071.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
3428,J. Ayew,Ghana,Attacker,2952.0,True,annual_current,53,40,0.7547169811320755,13,39,2014.0,2952.0,0.6822493224932249,0.6822493224932249,False,provider aggregate minutes plus exact fixture inventory
3428,J. Ayew,Ghana,Attacker,2952.0,True,pre_world_cup,49,36,0.7346938775510204,13,35,1710.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
3608,K. Sibo,Ghana,Midfielder,2397.0,True,annual_current,43,43,1.0,0,41,2058.0,2397.0,0.8585732165206508,0.8585732165206508,True,provider aggregate minutes plus exact fixture inventory
3608,K. Sibo,Ghana,Midfielder,2397.0,True,pre_world_cup,39,39,1.0,0,37,1809.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
4399,H. Boudaoui,Algeria,Midfielder,2797.0,True,annual_current,61,61,1.0,0,43,2583.0,2797.0,0.9234894529853415,0.9234894529853415,True,provider aggregate minutes plus exact fixture inventory
4399,H. Boudaoui,Algeria,Midfielder,2797.0,True,pre_world_cup,57,57,1.0,0,39,2455.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
4414,O. Benbot,Algeria,Goalkeeper,1014.0,False,annual_current,23,9,0.391304347826087,14,9,90.0,1014.0,0.08875739644970414,0.08875739644970414,False,provider aggregate minutes plus exact fixture inventory
4414,O. Benbot,Algeria,Goalkeeper,1014.0,False,pre_world_cup,19,5,0.2631578947368421,14,5,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
4561,Z. Belaïd,Algeria,Defender,924.0,False,annual_current,59,43,0.7288135593220338,16,11,380.0,924.0,0.41125541125541126,0.41125541125541126,False,provider aggregate minutes plus exact fixture inventory
4561,Z. Belaïd,Algeria,Defender,924.0,False,pre_world_cup,55,39,0.7090909090909091,16,7,349.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
5994,J. Carrascal,Colombia,Midfielder,3100.0,True,annual_current,106,82,0.7735849056603774,24,60,2743.0,3100.0,0.8848387096774194,0.8848387096774194,False,provider aggregate minutes plus exact fixture inventory
5994,J. Carrascal,Colombia,Midfielder,3100.0,True,pre_world_cup,104,78,0.75,26,56,2743.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
5996,E. Fernández,Argentina,Midfielder,7468.0,True,annual_current,68,68,1.0,0,62,4949.0,7468.0,0.6626941617568292,0.6626941617568292,False,provider aggregate minutes plus exact fixture inventory
5996,E. Fernández,Argentina,Midfielder,7468.0,True,pre_world_cup,69,69,1.0,0,63,4962.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6002,E. Palacios,Argentina,Defender,2009.0,True,annual_current,60,60,1.0,0,35,1686.0,2009.0,0.839223494275759,0.839223494275759,True,provider aggregate minutes plus exact fixture inventory
6002,E. Palacios,Argentina,Defender,2009.0,True,pre_world_cup,54,54,1.0,0,29,1614.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6005,J. Quintero,Colombia,Midfielder,3936.0,True,annual_current,99,53,0.5353535353535354,46,45,1988.0,3936.0,0.5050813008130082,0.5050813008130082,False,provider aggregate minutes plus exact fixture inventory
6005,J. Quintero,Colombia,Midfielder,3936.0,True,pre_world_cup,102,49,0.4803921568627451,53,40,1871.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
6009,J. Álvarez,Argentina,Midfielder,5662.0,True,annual_current,70,70,1.0,0,62,4147.0,5662.0,0.7324267043447545,0.7324267043447545,False,provider aggregate minutes plus exact fixture inventory
6009,J. Álvarez,Argentina,Midfielder,5662.0,True,pre_world_cup,64,64,1.0,0,56,3744.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6067,T. Almada,Argentina,Midfielder,2644.0,True,annual_current,74,70,0.9459459459459459,4,60,2028.0,2644.0,0.7670196671709532,0.7670196671709532,False,provider aggregate minutes plus exact fixture inventory
6067,T. Almada,Argentina,Midfielder,2644.0,True,pre_world_cup,68,64,0.9411764705882353,4,54,1876.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6168,O. Alderete,Paraguay,Defender,4731.0,True,annual_current,48,48,1.0,0,44,3402.0,4731.0,0.7190868738110336,0.7190868738110336,False,provider aggregate minutes plus exact fixture inventory
6168,O. Alderete,Paraguay,Defender,4731.0,True,pre_world_cup,44,44,1.0,0,40,3175.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6231,F. Medina,Argentina,Defender,2601.0,True,annual_current,88,88,1.0,0,36,2291.0,2601.0,0.8808150711264898,0.8808150711264898,True,provider aggregate minutes plus exact fixture inventory
6231,F. Medina,Argentina,Defender,2601.0,True,pre_world_cup,82,82,1.0,0,30,2110.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6236,A. Cubas,Paraguay,Midfielder,5691.0,True,annual_current,42,34,0.8095238095238095,8,28,2329.0,5691.0,0.40924266385520996,0.40924266385520996,False,provider aggregate minutes plus exact fixture inventory
6236,A. Cubas,Paraguay,Midfielder,5691.0,True,pre_world_cup,44,36,0.8181818181818182,8,28,2157.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6503,N. Molina,Argentina,Defender,4360.0,True,annual_current,70,70,1.0,0,66,2996.0,4360.0,0.6871559633027523,0.6871559633027523,False,provider aggregate minutes plus exact fixture inventory
6503,N. Molina,Argentina,Defender,4360.0,True,pre_world_cup,64,64,1.0,0,60,2572.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6610,M. Senesi,Argentina,Midfielder,3677.0,True,annual_current,49,49,1.0,0,46,3461.0,3677.0,0.941256459069894,0.941256459069894,True,provider aggregate minutes plus exact fixture inventory
6610,M. Senesi,Argentina,Midfielder,3677.0,True,pre_world_cup,43,43,1.0,0,39,3371.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6716,A. Mac Allister,Argentina,Midfielder,5945.0,True,annual_current,66,65,0.9848484848484849,1,64,4617.0,5945.0,0.7766190075693861,0.7766190075693861,False,provider aggregate minutes plus exact fixture inventory
6716,A. Mac Allister,Argentina,Midfielder,5945.0,True,pre_world_cup,60,59,0.9833333333333333,1,57,3988.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6808,J. Italiano,Australia,Defender,2476.0,True,annual_current,36,4,0.1111111111111111,32,2,164.0,2476.0,0.06623586429725363,0.06623586429725363,False,provider aggregate minutes plus exact fixture inventory
6808,J. Italiano,Australia,Defender,2476.0,True,pre_world_cup,32,0,0.0,32,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
6865,K. Barbarouses,New Zealand,Attacker,1664.0,False,annual_current,29,8,0.27586206896551724,21,7,301.0,1664.0,0.18088942307692307,0.18088942307692307,False,provider aggregate minutes plus exact fixture inventory
6865,K. Barbarouses,New Zealand,Attacker,1664.0,False,pre_world_cup,26,5,0.19230769230769232,21,4,301.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
6870,P. Izzo,Australia,Goalkeeper,2703.0,True,annual_current,36,16,0.4444444444444444,20,14,900.0,2703.0,0.33296337402885684,0.33296337402885684,False,provider aggregate minutes plus exact fixture inventory
6870,P. Izzo,Australia,Goalkeeper,2703.0,True,pre_world_cup,32,12,0.375,20,10,900.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
6904,C. Metcalfe,Australia,Midfielder,2254.0,True,annual_current,42,41,0.9761904761904762,1,32,997.0,2254.0,0.4423247559893523,0.4423247559893523,False,provider aggregate minutes plus exact fixture inventory
6904,C. Metcalfe,Australia,Midfielder,2254.0,True,pre_world_cup,38,37,0.9736842105263158,1,28,682.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6932,C. Elliot,New Zealand,Defender,1834.0,True,annual_current,33,33,1.0,0,33,1774.0,1834.0,0.9672846237731734,0.9672846237731734,True,provider aggregate minutes plus exact fixture inventory
6932,C. Elliot,New Zealand,Defender,1834.0,True,pre_world_cup,30,30,1.0,0,30,1762.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
6934,A. Rufer,New Zealand,Midfielder,2486.0,True,annual_current,29,8,0.27586206896551724,21,8,450.0,2486.0,0.18101367658889783,0.18101367658889783,False,provider aggregate minutes plus exact fixture inventory
6934,A. Rufer,New Zealand,Midfielder,2486.0,True,pre_world_cup,26,5,0.19230769230769232,21,5,450.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
6935,S. Singh,New Zealand,Midfielder,2011.0,True,annual_current,66,10,0.15151515151515152,56,5,291.0,2011.0,0.14470412729985083,0.14470412729985083,False,provider aggregate minutes plus exact fixture inventory
6935,S. Singh,New Zealand,Midfielder,2011.0,True,pre_world_cup,63,7,0.1111111111111111,56,2,81.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
6938,B. Waine,New Zealand,Attacker,2078.0,True,annual_current,64,6,0.09375,58,5,153.0,2078.0,0.07362848893166506,0.07362848893166506,False,provider aggregate minutes plus exact fixture inventory
6938,B. Waine,New Zealand,Attacker,2078.0,True,pre_world_cup,61,3,0.04918032786885246,58,2,153.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
7050,A. O Neill,Australia,Midfielder,4547.0,True,annual_current,39,31,0.7948717948717948,8,26,2111.0,4547.0,0.46426215086870465,0.46426215086870465,False,provider aggregate minutes plus exact fixture inventory
7050,A. O Neill,Australia,Midfielder,4547.0,True,pre_world_cup,40,28,0.7,12,23,1841.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
7090,M. Svoboda,Austria,Defender,2613.0,True,annual_current,45,8,0.17777777777777778,37,8,270.0,2613.0,0.10332950631458095,0.10332950631458095,False,provider aggregate minutes plus exact fixture inventory
7090,M. Svoboda,Austria,Defender,2613.0,True,pre_world_cup,41,4,0.0975609756097561,37,4,270.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
7197,A. Andrade,Panama,Defender,3958.0,True,annual_current,41,13,0.3170731707317073,28,13,1179.0,3958.0,0.297877716018191,0.297877716018191,False,provider aggregate minutes plus exact fixture inventory
7197,A. Andrade,Panama,Defender,3958.0,True,pre_world_cup,43,15,0.3488372093023256,28,15,1274.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
7318,A. Dedic,Bosnia & Herzegovina,Defender,4567.0,True,annual_current,56,56,1.0,0,46,3532.0,4567.0,0.7733742062623166,0.7733742062623166,False,provider aggregate minutes plus exact fixture inventory
7318,A. Dedic,Bosnia & Herzegovina,Defender,4567.0,True,pre_world_cup,52,52,1.0,0,42,3262.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
7327,A. Prass,Austria,Defender,1546.0,False,annual_current,40,40,1.0,0,40,1471.0,1546.0,0.9514877102199224,0.9514877102199224,True,provider aggregate minutes plus exact fixture inventory
7327,A. Prass,Austria,Defender,1546.0,False,pre_world_cup,36,36,1.0,0,36,1438.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
