fixture_id,status,rows,updated_at_utc
1387788,completed,40,2026-07-20T15:48:36.229073+00:00
1387791,completed,40,2026-07-20T15:36:29.244656+00:00
1387792,completed,40,2026-07-20T16:23:10.871881+00:00
1387794,completed,40,2026-07-20T15:06:10.291834+00:00
1387795,completed,40,2026-07-20T15:10:48.990477+00:00
1387797,completed,40,2026-07-20T15:47:57.895503+00:00
1387800,completed,40,2026-07-20T15:06:58.491362+00:00
1387803,completed,40,2026-07-20T16:23:10.363887+00:00
1387804,completed,40,2026-07-20T15:48:14.218876+00:00
1387805,completed,40,2026-07-20T15:08:37.021809+00:00
1387806,completed,40,2026-07-20T15:48:47.711839+00:00
1387808,completed,40,2026-07-20T15:11:19.143679+00:00
1387809,completed,40,2026-07-20T15:37:25.592300+00:00
1387812,completed,40,2026-07-20T15:07:53.106637+00:00
1387813,completed,40,2026-07-20T15:36:52.560555+00:00
1387816,completed,39,2026-07-20T15:37:22.420564+00:00
1387821,completed,40,2026-07-20T15:05:43.027141+00:00
1387822,completed,40,2026-07-20T16:00:41.878014+00:00
1387823,completed,40,2026-07-20T16:01:51.059195+00:00
1387824,completed,40,2026-07-20T16:00:40.346733+00:00
1387825,completed,40,2026-07-20T15:40:50.568449+00:00
1387827,completed,40,2026-07-20T15:37:26.122552+00:00
1387831,completed,40,2026-07-20T15:06:43.414245+00:00
1387832,completed,40,2026-07-20T16:01:50.550715+00:00
1387834,completed,39,2026-07-20T15:39:31.151128+00:00
1387837,completed,40,2026-07-20T15:36:54.158620+00:00
1387838,completed,39,2026-07-20T15:09:19.753955+00:00
1387840,completed,40,2026-07-20T15:48:17.078831+00:00
1387841,completed,40,2026-07-20T15:09:05.351966+00:00
1387842,completed,40,2026-07-20T15:48:44.847695+00:00
1387844,completed,40,2026-07-20T15:36:27.654508+00:00
1387846,completed,40,2026-07-20T15:40:53.244067+00:00
1387847,completed,40,2026-07-20T15:51:20.161480+00:00
1387848,completed,40,2026-07-20T15:49:31.838190+00:00
1387849,completed,40,2026-07-20T15:06:20.973799+00:00
1387851,completed,40,2026-07-20T15:39:58.835221+00:00
1387852,completed,40,2026-07-20T16:00:41.369846+00:00
1387853,completed,39,2026-07-20T15:48:40.550617+00:00
1387854,completed,40,2026-07-20T16:21:51.645028+00:00
1387856,completed,39,2026-07-20T15:06:04.382378+00:00
1387857,completed,40,2026-07-20T15:48:07.488316+00:00
1387858,completed,40,2026-07-20T15:11:30.883047+00:00
1387860,completed,38,2026-07-20T15:09:08.011185+00:00
1387862,completed,40,2026-07-20T15:40:03.517417+00:00
1387863,completed,40,2026-07-20T15:06:38.068843+00:00
1387864,completed,40,2026-07-20T15:39:57.775546+00:00
1387865,completed,40,2026-07-20T16:00:28.240126+00:00
1387868,completed,40,2026-07-20T15:51:03.390630+00:00
1387872,completed,40,2026-07-20T15:38:29.885664+00:00
1387873,completed,40,2026-07-20T15:36:15.470206+00:00
1387874,completed,41,2026-07-20T15:49:01.104213+00:00
1387875,completed,40,2026-07-20T15:40:11.851675+00:00
1387876,completed,40,2026-07-20T15:04:53.345111+00:00
1387877,completed,40,2026-07-20T15:48:46.276657+00:00
1387879,completed,40,2026-07-20T15:48:49.143852+00:00
1387881,completed,40,2026-07-20T15:11:43.276510+00:00
1387883,completed,40,2026-07-20T15:40:29.668964+00:00
1387884,completed,40,2026-07-20T15:48:47.236353+00:00
1387885,completed,40,2026-07-20T15:36:09.059240+00:00
1387886,completed,40,2026-07-20T15:05:37.107601+00:00
1387888,completed,39,2026-07-20T15:37:17.093207+00:00
1387890,completed,40,2026-07-20T15:46:31.799648+00:00
1387891,completed,40,2026-07-20T15:07:42.493083+00:00
1387892,completed,40,2026-07-20T15:49:15.540592+00:00
1387893,completed,40,2026-07-20T15:36:43.012929+00:00
1387895,completed,40,2026-07-20T15:06:16.169661+00:00
1387896,completed,40,2026-07-20T15:36:34.007426+00:00
1387897,completed,40,2026-07-20T15:46:07.255479+00:00
1387898,completed,40,2026-07-20T15:40:18.937520+00:00
1387899,completed,40,2026-07-20T15:39:31.688288+00:00
1387902,completed,40,2026-07-20T15:08:04.586778+00:00
1387903,completed,40,2026-07-20T15:06:59.027616+00:00
1387905,completed,39,2026-07-20T15:06:21.501025+00:00
1387906,completed,40,2026-07-20T15:39:42.821383+00:00
1387907,completed,39,2026-07-20T15:47:44.979276+00:00
1387908,completed,40,2026-07-20T15:47:43.058308+00:00
1387910,completed,40,2026-07-20T15:39:50.280906+00:00
1387913,completed,40,2026-07-20T15:11:12.737135+00:00
1387914,completed,40,2026-07-20T15:09:17.622163+00:00
1387917,completed,40,2026-07-20T15:36:14.408947+00:00
1387918,completed,40,2026-07-20T16:00:29.714786+00:00
1387920,completed,40,2026-07-20T15:40:02.299346+00:00
1387921,completed,40,2026-07-20T15:05:40.858467+00:00
1387922,completed,40,2026-07-20T15:40:05.514539+00:00
1387923,completed,40,2026-07-20T15:47:56.945736+00:00
1387924,completed,40,2026-07-20T16:00:28.797011+00:00
1387926,completed,40,2026-07-20T15:38:39.462718+00:00
1387928,completed,38,2026-07-20T15:37:01.122841+00:00
1387929,completed,40,2026-07-20T15:08:01.191977+00:00
1387930,completed,40,2026-07-20T15:35:00.151612+00:00
1387931,completed,40,2026-07-20T15:09:36.286825+00:00
1387932,completed,38,2026-07-20T15:48:49.627650+00:00
1387934,completed,40,2026-07-20T15:09:03.190053+00:00
1387935,completed,40,2026-07-20T15:34:24.980480+00:00
1387936,completed,40,2026-07-20T15:09:37.354328+00:00
1387937,completed,39,2026-07-20T15:06:14.567964+00:00
1387941,completed,40,2026-07-20T15:48:04.597298+00:00
1387943,completed,40,2026-07-20T15:48:38.153676+00:00
1387944,completed,40,2026-07-20T15:37:02.199051+00:00
1387947,completed,40,2026-07-20T15:10:24.370609+00:00
1387948,completed,40,2026-07-20T15:05:52.646579+00:00
1387949,completed,40,2026-07-20T15:07:49.925702+00:00
1387951,completed,40,2026-07-20T15:11:43.809991+00:00
1387952,completed,40,2026-07-20T15:09:21.339867+00:00
1387953,completed,40,2026-07-20T15:58:53.763495+00:00
1387954,completed,40,2026-07-20T15:40:13.518487+00:00
1387955,completed,40,2026-07-20T15:48:35.259753+00:00
1387956,completed,40,2026-07-20T15:36:44.606935+00:00
1387958,completed,40,2026-07-20T15:39:59.363055+00:00
1387961,completed,40,2026-07-20T15:38:51.697785+00:00
1387962,completed,40,2026-07-20T15:39:51.347054+00:00
1387964,completed,40,2026-07-20T15:38:16.599562+00:00
1387966,completed,40,2026-07-20T15:06:19.373900+00:00
1387967,completed,40,2026-07-20T15:38:25.625471+00:00
1387968,completed,40,2026-07-20T15:07:55.245984+00:00
1387971,completed,40,2026-07-20T15:11:36.227440+00:00
1387972,completed,40,2026-07-20T15:45:18.279042+00:00
1387973,completed,40,2026-07-20T15:38:52.236503+00:00
1387974,completed,40,2026-07-20T15:40:04.055261+00:00
1387976,completed,40,2026-07-20T15:36:57.914435+00:00
1387977,completed,40,2026-07-20T15:48:04.101679+00:00
1387978,completed,40,2026-07-20T15:39:37.001667+00:00
1387979,completed,40,2026-07-20T15:46:06.296107+00:00
1387980,completed,40,2026-07-20T15:37:01.667722+00:00
1387984,completed,40,2026-07-20T15:07:50.456559+00:00
1387985,completed,40,2026-07-20T15:49:55.817452+00:00
1387986,completed,40,2026-07-20T15:57:09.110795+00:00
1387987,completed,40,2026-07-20T15:45:18.756978+00:00
1387991,completed,40,2026-07-20T15:34:18.096484+00:00
1387992,completed,40,2026-07-20T15:08:05.129371+00:00
1387994,completed,40,2026-07-20T15:48:45.326458+00:00
1387996,completed,39,2026-07-20T15:35:50.294651+00:00
1387998,completed,40,2026-07-20T15:48:37.667902+00:00
1387999,completed,40,2026-07-20T15:36:33.481874+00:00
1388001,completed,40,2026-07-20T15:48:41.029382+00:00
1388002,completed,40,2026-07-20T15:09:11.716924+00:00
1388003,completed,39,2026-07-20T15:07:46.207811+00:00
1388308,completed,40,2026-07-20T15:04:53.878049+00:00
1388309,completed,40,2026-07-20T15:07:39.274902+00:00
1388311,completed,40,2026-07-20T15:36:19.184801+00:00
1388312,completed,40,2026-07-20T15:46:17.356874+00:00
1388314,completed,40,2026-07-20T15:40:16.233342+00:00
1388315,completed,40,2026-07-20T15:38:52.766004+00:00
1388316,completed,40,2026-07-20T15:35:11.359994+00:00
1388317,completed,40,2026-07-20T15:05:47.311014+00:00
1388318,completed,39,2026-07-20T15:34:56.420030+00:00
1388320,completed,40,2026-07-20T15:48:45.801575+00:00
1388321,completed,40,2026-07-20T15:08:47.645649+00:00
1388322,completed,40,2026-07-20T15:38:28.825674+00:00
1388323,completed,40,2026-07-20T15:38:37.339055+00:00
1388324,completed,40,2026-07-20T15:35:05.942253+00:00
1388325,completed,40,2026-07-20T15:36:03.663906+00:00
1388326,completed,40,2026-07-20T15:34:40.385795+00:00
1388327,completed,40,2026-07-20T15:05:46.777585+00:00
1388328,completed,40,2026-07-20T15:50:09.128469+00:00
1388329,completed,40,2026-07-20T15:38:38.929692+00:00
1388330,completed,39,2026-07-20T15:38:54.885186+00:00
1388331,completed,40,2026-07-20T15:10:53.276402+00:00
1388332,completed,40,2026-07-20T15:45:54.395434+00:00
1388333,completed,40,2026-07-20T15:11:34.101814+00:00
1388335,completed,40,2026-07-20T15:36:35.069566+00:00
1388336,completed,40,2026-07-20T15:37:46.391974+00:00
1388337,completed,40,2026-07-20T15:34:43.582959+00:00
1388338,completed,40,2026-07-20T15:36:31.365899+00:00
1388340,completed,40,2026-07-20T15:04:48.022919+00:00
1388341,completed,40,2026-07-20T15:50:57.867020+00:00
1388342,completed,40,2026-07-20T15:39:07.203166+00:00
1388343,completed,40,2026-07-20T16:22:44.657090+00:00
1388344,completed,40,2026-07-20T15:05:49.450545+00:00
1388345,completed,40,2026-07-20T15:37:45.851514+00:00
1388346,completed,40,2026-07-20T15:40:06.057161+00:00
1388347,completed,39,2026-07-20T15:11:32.478318+00:00
1388348,completed,40,2026-07-20T16:25:15.310749+00:00
1388349,completed,40,2026-07-20T15:34:21.806764+00:00
1388350,completed,40,2026-07-20T15:47:18.533850+00:00
1388352,completed,40,2026-07-20T15:37:40.003489+00:00
1388353,completed,40,2026-07-20T15:38:45.310454+00:00
1388354,completed,40,2026-07-20T15:40:06.588769+00:00
1388355,completed,40,2026-07-20T15:46:10.626625+00:00
1388356,completed,40,2026-07-20T15:08:24.277396+00:00
1388357,completed,40,2026-07-20T15:05:17.217302+00:00
1388358,completed,40,2026-07-20T15:39:43.890192+00:00
1388359,completed,40,2026-07-20T15:11:52.342484+00:00
1388360,completed,40,2026-07-20T15:40:07.800378+00:00
1388361,completed,40,2026-07-20T15:47:55.994199+00:00
1388362,completed,40,2026-07-20T15:04:55.488964+00:00
1388363,completed,40,2026-07-20T16:02:20.537499+00:00
1388364,completed,40,2026-07-20T15:38:06.479861+00:00
1388365,completed,40,2026-07-20T16:24:50.905191+00:00
1388366,completed,40,2026-07-20T15:36:54.688997+00:00
1388367,completed,40,2026-07-20T15:11:21.809834+00:00
1388368,completed,40,2026-07-20T15:10:51.131250+00:00
1388369,completed,40,2026-07-20T16:19:41.763384+00:00
1388370,completed,40,2026-07-20T15:37:07.016615+00:00
1388371,completed,40,2026-07-20T15:35:20.998564+00:00
1388372,completed,40,2026-07-20T15:38:38.400019+00:00
1388373,completed,40,2026-07-20T15:06:37.526672+00:00
1388374,completed,40,2026-07-20T15:36:12.282932+00:00
1388375,completed,40,2026-07-20T15:35:57.219930+00:00
1388376,completed,40,2026-07-20T15:51:18.248924+00:00
1388377,completed,40,2026-07-20T15:11:36.765391+00:00
1388378,completed,40,2026-07-20T15:34:56.947639+00:00
1388379,completed,40,2026-07-20T15:40:56.419434+00:00
1388380,completed,40,2026-07-20T15:34:44.672534+00:00
1388381,completed,40,2026-07-20T15:05:21.539884+00:00
1388383,completed,40,2026-07-20T15:47:57.420704+00:00
1388384,completed,40,2026-07-20T15:36:47.784978+00:00
1388385,completed,40,2026-07-20T15:10:09.774853+00:00
1388386,completed,40,2026-07-20T15:45:32.217562+00:00
1388387,completed,40,2026-07-20T15:48:31.431065+00:00
1388388,completed,40,2026-07-20T15:11:08.411235+00:00
1388389,completed,40,2026-07-20T15:40:15.152241+00:00
1388390,completed,40,2026-07-20T16:19:42.780246+00:00
1388391,completed,40,2026-07-20T15:34:59.616597+00:00
1388392,completed,40,2026-07-20T15:45:09.978489+00:00
1388393,completed,40,2026-07-20T15:36:11.220086+00:00
1388394,completed,40,2026-07-20T15:06:55.279077+00:00
1388395,completed,40,2026-07-20T15:36:31.893000+00:00
1388396,completed,40,2026-07-20T15:05:48.382272+00:00
1388397,completed,40,2026-07-20T15:39:14.125583+00:00
1388398,completed,40,2026-07-20T16:02:21.043733+00:00
1388399,completed,40,2026-07-20T15:05:36.048333+00:00
1388400,completed,40,2026-07-20T15:34:53.756580+00:00
1388401,completed,40,2026-07-20T15:40:24.831139+00:00
1388402,completed,40,2026-07-20T16:19:44.306951+00:00
1388403,completed,40,2026-07-20T15:09:04.275040+00:00
1388404,completed,40,2026-07-20T15:10:59.155666+00:00
1388405,completed,40,2026-07-20T15:40:25.928529+00:00
1388406,completed,40,2026-07-20T15:35:59.869329+00:00
1388407,completed,40,2026-07-20T15:34:49.490570+00:00
1388408,completed,40,2026-07-20T15:05:37.641900+00:00
1388409,completed,40,2026-07-20T15:41:14.183070+00:00
1388410,completed,40,2026-07-20T15:36:37.720954+00:00
1388411,completed,40,2026-07-20T15:45:45.772617+00:00
1388412,completed,40,2026-07-20T15:39:41.766907+00:00
1388413,completed,40,2026-07-20T15:11:10.568305+00:00
1388415,completed,40,2026-07-20T16:24:51.417135+00:00
1388416,completed,40,2026-07-20T15:36:32.419194+00:00
1388417,completed,40,2026-07-20T15:08:32.249474+00:00
1388418,completed,40,2026-07-20T15:48:20.426128+00:00
1388419,completed,40,2026-07-20T16:24:51.982308+00:00
1388420,completed,40,2026-07-20T15:49:14.586777+00:00
1388421,completed,40,2026-07-20T15:37:46.927049+00:00
1388422,completed,40,2026-07-20T15:35:44.446444+00:00
1388423,completed,40,2026-07-20T15:05:32.830336+00:00
1388425,completed,40,2026-07-20T16:02:18.981294+00:00
1388426,completed,40,2026-07-20T15:06:45.053935+00:00
1388427,completed,40,2026-07-20T15:46:52.918285+00:00
1388428,completed,40,2026-07-20T15:36:29.777749+00:00
1388429,completed,38,2026-07-20T15:37:42.134043+00:00
1388430,completed,40,2026-07-20T15:09:14.418618+00:00
1388431,completed,40,2026-07-20T15:48:28.543274+00:00
1388432,completed,40,2026-07-20T15:39:05.614121+00:00
1388433,completed,40,2026-07-20T15:36:49.374747+00:00
1388434,completed,40,2026-07-20T15:40:14.615781+00:00
1388435,completed,40,2026-07-20T15:35:23.660367+00:00
1388437,completed,40,2026-07-20T15:57:08.597144+00:00
1388438,completed,40,2026-07-20T15:08:02.940143+00:00
1388439,completed,40,2026-07-20T15:37:19.754549+00:00
1388440,completed,40,2026-07-20T15:39:01.834268+00:00
1388441,completed,40,2026-07-20T15:10:37.788417+00:00
1388442,completed,40,2026-07-20T15:45:17.795436+00:00
1388443,completed,39,2026-07-20T15:38:15.005468+00:00
1388444,completed,40,2026-07-20T15:06:17.758718+00:00
1388445,completed,39,2026-07-20T15:45:32.713505+00:00
1388446,completed,40,2026-07-20T15:34:54.283284+00:00
1388447,completed,40,2026-07-20T15:46:29.401177+00:00
1388449,completed,40,2026-07-20T15:38:21.908511+00:00
1388450,completed,40,2026-07-20T15:37:20.824931+00:00
1388451,completed,39,2026-07-20T15:11:16.489226+00:00
1388452,completed,40,2026-07-20T15:39:29.021023+00:00
1388453,completed,40,2026-07-20T15:35:06.495501+00:00
1388454,completed,40,2026-07-20T15:05:53.721443+00:00
1388455,completed,39,2026-07-20T15:40:04.960269+00:00
1388456,completed,40,2026-07-20T15:10:08.144688+00:00
1388457,completed,40,2026-07-20T15:40:28.066356+00:00
1388458,completed,39,2026-07-20T15:37:35.191550+00:00
1388459,completed,40,2026-07-20T15:36:28.181690+00:00
1388460,completed,40,2026-07-20T15:47:39.187574+00:00
1388461,completed,40,2026-07-20T15:45:10.486023+00:00
1388462,completed,40,2026-07-20T15:39:57.245173+00:00
1388464,completed,40,2026-07-20T15:51:02.412699+00:00
1388465,completed,40,2026-07-20T15:10:20.613191+00:00
1388466,completed,40,2026-07-20T15:04:48.552364+00:00
1388467,completed,40,2026-07-20T15:36:21.307676+00:00
1388468,completed,40,2026-07-20T15:36:13.880839+00:00
1388470,completed,40,2026-07-20T15:35:08.665497+00:00
1388471,completed,40,2026-07-20T15:05:49.983780+00:00
1388472,completed,40,2026-07-20T15:35:58.286584+00:00
1388473,completed,39,2026-07-20T15:34:52.688951+00:00
1388474,completed,40,2026-07-20T15:49:18.400818+00:00
1388475,completed,40,2026-07-20T16:24:52.492462+00:00
1388476,completed,40,2026-07-20T15:35:37.506710+00:00
1388478,completed,40,2026-07-20T15:37:02.761521+00:00
1388479,completed,40,2026-07-20T15:40:27.002093+00:00
1388480,completed,40,2026-07-20T15:39:59.894851+00:00
1388481,completed,40,2026-07-20T15:36:26.600355+00:00
1388482,completed,40,2026-07-20T16:23:23.160471+00:00
1388483,completed,40,2026-07-20T15:05:07.974201+00:00
1388484,completed,40,2026-07-20T15:11:15.954244+00:00
1388485,completed,40,2026-07-20T15:10:21.672955+00:00
1388486,completed,40,2026-07-20T15:35:35.912534+00:00
1388487,completed,40,2026-07-20T15:51:01.826073+00:00
1388488,completed,39,2026-07-20T15:04:56.549932+00:00
1388489,completed,40,2026-07-20T15:38:07.016196+00:00
1388490,completed,40,2026-07-20T16:24:55.038684+00:00
1388491,completed,40,2026-07-20T15:46:07.744055+00:00
1388493,completed,40,2026-07-20T15:36:00.571252+00:00
1388494,completed,40,2026-07-20T15:34:58.014507+00:00
1388495,completed,40,2026-07-20T15:37:20.286236+00:00
1388496,completed,39,2026-07-20T15:35:48.707297+00:00
1388497,completed,40,2026-07-20T15:48:34.305497+00:00
1388498,completed,40,2026-07-20T15:35:12.991726+00:00
1388499,completed,40,2026-07-20T15:34:24.444467+00:00
1388500,completed,40,2026-07-20T15:50:36.718685+00:00
1388502,completed,40,2026-07-20T15:11:04.654131+00:00
1388503,completed,40,2026-07-20T15:37:45.320186+00:00
1388504,completed,40,2026-07-20T15:37:13.384295+00:00
1388505,completed,40,2026-07-20T15:05:41.391669+00:00
1388506,completed,40,2026-07-20T15:05:17.753873+00:00
1388507,completed,40,2026-07-20T15:11:28.203999+00:00
1388508,completed,40,2026-07-20T15:46:11.588435+00:00
1388509,completed,40,2026-07-20T15:37:13.911940+00:00
1388510,completed,40,2026-07-20T15:39:43.357547+00:00
1388511,completed,40,2026-07-20T15:08:30.661853+00:00
1388512,completed,39,2026-07-20T15:40:53.772569+00:00
1388513,completed,40,2026-07-20T15:37:21.356180+00:00
1388514,completed,40,2026-07-20T15:38:13.950473+00:00
1388515,completed,40,2026-07-20T15:48:33.826361+00:00
1388516,completed,40,2026-07-20T15:35:07.606927+00:00
1388518,completed,40,2026-07-20T15:04:56.019605+00:00
1388519,completed,40,2026-07-20T15:38:43.710977+00:00
1388520,completed,40,2026-07-20T15:11:44.350038+00:00
1388521,completed,40,2026-07-20T15:10:25.964433+00:00
1388522,completed,40,2026-07-20T15:34:45.771987+00:00
1388523,completed,40,2026-07-20T16:24:54.531342+00:00
1388524,completed,40,2026-07-20T15:06:40.194351+00:00
1388525,completed,40,2026-07-20T15:37:24.005891+00:00
1388526,completed,40,2026-07-20T15:38:09.688541+00:00
1388527,completed,40,2026-07-20T15:11:29.815295+00:00
1388528,completed,40,2026-07-20T15:35:40.703425+00:00
1388529,completed,39,2026-07-20T15:46:46.220837+00:00
1388530,completed,40,2026-07-20T15:36:38.777247+00:00
1388531,completed,40,2026-07-20T15:40:56.947428+00:00
1388532,completed,40,2026-07-20T16:23:17.010218+00:00
1388533,completed,40,2026-07-20T15:05:19.923118+00:00
1388534,completed,40,2026-07-20T15:45:48.652849+00:00
1388535,completed,40,2026-07-20T15:34:46.833501+00:00
1388536,completed,40,2026-07-20T15:40:26.460193+00:00
1388537,completed,40,2026-07-20T15:46:21.720676+00:00
1388539,completed,40,2026-07-20T15:11:01.410468+00:00
1388540,completed,40,2026-07-20T15:10:07.067834+00:00
